,year,nuts_id,nuts_year_spec,vaccination_programmes_lq
91,2020,RS1,2016,0.0
92,2020,RS2,2016,0.0
93,2020,SE1,2016,0.9803367401711086
94,2020,SE2,2016,0.5317451514767397
95,2020,SE3,2016,0.0
96,2020,SI0,2016,0.0
97,2020,SK0,2016,0.0
98,2020,TR1,2016,0.0
99,2020,TR2,2016,0.0
100,2020,TR3,2016,0.0
101,2020,TR4,2016,0.0
102,2020,TR5,2016,0.0
103,2020,TR6,2016,26.05551242236025
104,2020,TR7,2016,0.0
105,2020,TR8,2016,0.0
106,2020,TR9,2016,0.0
107,2020,TRA,2016,0.0
108,2020,TRB,2016,0.0
109,2020,TRC,2016,0.0
110,2020,UKC,2016,0.0
111,2020,UKD,2016,3.165438107500106
112,2020,UKE,2016,0.48758853655878825
113,2020,UKF,2016,0.6139737831484005
114,2020,UKG,2016,2.539420500047293
115,2020,UKH,2016,1.0592440621794366
116,2020,UKI,2016,4.393164601440663
117,2020,UKJ,2016,1.2906755379497337
118,2020,UKK,2016,0.0
119,2020,UKL,2016,0.0
120,2020,UKM,2016,1.919178408603517
121,2020,UKN,2016,0.0
122,2021,AT1,2016,0.0
123,2021,AT2,2016,0.0
124,2021,AT3,2016,0.0
125,2021,BE1,2016,0.0
126,2021,BE2,2016,0.0
127,2021,BE3,2016,0.0
128,2021,BG3,2016,0.0
129,2021,BG4,2016,0.0
130,2021,CH0,2016,0.3830183473582563
131,2021,CY0,2016,0.0
132,2021,CZ0,2016,0.0
133,2021,DE1,2016,0.0
134,2021,DE2,2016,0.0
135,2021,DE3,2016,0.0
136,2021,DE4,2016,0.0
137,2021,DE5,2016,0.0
138,2021,DE6,2016,0.0
139,2021,DE7,2016,0.0
140,2021,DE8,2016,0.0
141,2021,DE9,2016,0.0
142,2021,DEA,2016,0.0
143,2021,DEB,2016,0.0
144,2021,DEC,2016,0.0
145,2021,DED,2016,0.0
146,2021,DEE,2016,0.0
147,2021,DEF,2016,0.0
148,2021,DEG,2016,0.0
149,2021,DK0,2016,0.0
150,2021,EE0,2016,0.0
151,2021,EL3,2016,0.0
152,2021,EL4,2016,0.0
153,2021,EL5,2016,0.0
154,2021,EL6,2016,0.0
155,2021,ES1,2016,0.0
156,2021,ES2,2016,0.0
157,2021,ES3,2016,0.0
158,2021,ES4,2016,0.0
159,2021,ES5,2016,0.0
160,2021,ES6,2016,0.0
161,2021,ES7,2016,0.0
162,2021,FI1,2016,0.0
163,2021,FR1,2016,1.071800810654314
164,2021,FRB,2016,0.0
165,2021,FRC,2016,0.0
166,2021,FRD,2016,0.0
167,2021,FRE,2016,0.0
168,2021,FRF,2016,0.0
169,2021,FRG,2016,0.0
170,2021,FRH,2016,0.0
171,2021,FRI,2016,0.0
172,2021,FRJ,2016,0.0
173,2021,FRK,2016,0.0
174,2021,FRL,2016,0.0
175,2021,FRY,2016,0.0
176,2021,HR0,2016,0.0
177,2021,HU1,2016,0.0
178,2021,HU2,2016,0.0
179,2021,HU3,2016,0.0
180,2021,IE0,2016,0.0
181,2021,IS0,2016,0.0
182,2021,ITC,2016,0.8703761755485894
183,2021,ITF,2016,0.0
184,2021,ITG,2016,6.310227272727273
185,2021,ITH,2016,2.656937799043062
186,2021,ITI,2016,0.0
187,2021,LT0,2016,0.0
188,2021,LU0,2016,0.0
189,2021,LV0,2016,0.0
190,2021,ME0,2016,0.0
191,2021,MK0,2016,0.0
192,2021,MT0,2016,0.0
193,2021,NL1,2016,0.0
194,2021,NL2,2016,0.0
195,2021,NL3,2016,0.0
196,2021,NL4,2016,0.0
197,2021,NO0,2016,1.467494714587738
198,2021,PL2,2016,0.0
199,2021,PL4,2016,0.0
200,2021,PL5,2016,0.0
201,2021,PL6,2016,0.0
202,2021,PL7,2016,0.0
203,2021,PL8,2016,0.0
204,2021,PL9,2016,0.0
205,2021,PT1,2016,0.0
206,2021,PT3,2016,0.0
207,2021,RO1,2016,0.0
208,2021,RO2,2016,0.0
209,2021,RO3,2016,0.0
210,2021,RS1,2016,0.0
211,2021,RS2,2016,0.0
212,2021,SE1,2016,0.0
213,2021,SE2,2016,0.0
214,2021,SE3,2016,0.0
215,2021,SI0,2016,0.0
216,2021,SK0,2016,0.0
217,2021,TR1,2016,0.0
218,2021,TR2,2016,0.0
219,2021,TR3,2016,0.0
220,2021,TR4,2016,0.0
221,2021,TR5,2016,0.0
222,2021,TR6,2016,0.0
223,2021,TR7,2016,0.0
224,2021,TR8,2016,0.0
225,2021,TRA,2016,0.0
226,2021,TRB,2016,0.0
227,2021,TRC,2016,0.0
228,2021,UKC,2016,14.8475935828877
229,2021,UKD,2016,2.758569299552906
230,2021,UKE,2016,0.0
231,2021,UKF,2016,0.0
232,2021,UKG,2016,0.0
233,2021,UKH,2016,6.126434245366284
234,2021,UKI,2016,6.915317559153176
235,2021,UKJ,2016,1.4818537626756805
236,2021,UKK,2016,1.5114316820903648
237,2021,UKL,2016,0.0
238,2021,UKM,2016,0.9383237580263604
239,2021,UKN,2016,0.0
