,year,nuts_id,nuts_year_spec,genetic_analysis_lq
0,2020,AL,2016,0.0
1,2020,AT,2016,0.9391771582891105
2,2020,BE,2016,0.8736404483851989
3,2020,BG,2016,1.6445898265216112
4,2020,CH,2016,0.988314392321896
5,2020,CY,2016,2.6593367407583504
6,2020,CZ,2016,0.38736206657740435
7,2020,DE,2016,0.9864242637446311
8,2020,DK,2016,0.8689837322060889
9,2020,EE,2016,3.49347652590305
10,2020,EL,2016,1.609298199343036
11,2020,ES,2016,0.9133798882681564
12,2020,FI,2016,0.21800376770170196
13,2020,FR,2016,0.7249620459768735
14,2020,HR,2016,0.0
15,2020,HU,2016,0.39059008379888266
16,2020,IE,2016,1.017088102478103
17,2020,IS,2016,0.0
18,2020,IT,2016,1.5271413770806856
19,2020,LT,2016,0.0
20,2020,LU,2016,0.0
21,2020,LV,2016,0.0
22,2020,ME,2016,0.0
23,2020,MK,2016,0.0
24,2020,MT,2016,0.0
25,2020,NL,2016,0.8881452841625845
26,2020,NO,2016,0.5207867783985103
27,2020,PL,2016,0.8310427314869844
28,2020,PT,2016,0.0
29,2020,RO,2016,0.0
30,2020,RS,2016,1.7359559279950343
31,2020,SE,2016,0.6331516555389017
32,2020,SI,2016,2.1927864353621485
33,2020,SK,2016,0.0
34,2020,TR,2016,3.1342183016080556
35,2020,UK,2016,1.105177916958551
36,2021,AT,2016,1.0778338509316772
37,2021,BE,2016,0.0
38,2021,BG,2016,15.775568181818183
39,2021,CH,2016,1.5799506828528072
40,2021,CY,2016,0.0
41,2021,CZ,2016,0.0
42,2021,DE,2016,1.1387714538112064
43,2021,DK,2016,1.3096698113207548
44,2021,EE,2016,0.0
45,2021,EL,2016,0.0
46,2021,ES,2016,0.27988911290322577
47,2021,FI,2016,0.0
48,2021,FR,2016,0.878639240506329
49,2021,HR,2016,0.0
50,2021,HU,2016,0.0
51,2021,IE,2016,0.0
52,2021,IS,2016,0.0
53,2021,IT,2016,0.5333952356557377
54,2021,LT,2016,0.0
55,2021,LU,2016,0.0
56,2021,LV,2016,0.0
57,2021,ME,2016,0.0
58,2021,MK,2016,0.0
59,2021,MT,2016,0.0
60,2021,NL,2016,1.7132845557122707
61,2021,NO,2016,0.0
62,2021,PL,2016,0.8263392857142856
63,2021,PT,2016,0.0
64,2021,RO,2016,0.0
65,2021,RS,2016,0.0
66,2021,SE,2016,0.3607718295218295
67,2021,SI,2016,0.0
68,2021,SK,2016,0.0
69,2021,TR,2016,4.267161885245901
70,2021,UK,2016,1.3141329042029535
