year,region_type,region_year_spec,region_id,region_level,systems_proj_count
2017,NUTS,2016,ITC1,2,5
2017,NUTS,2016,ITC11,3,5
2017,NUTS,2016,ITC4,2,17
2017,NUTS,2016,ITC41,3,1
2017,NUTS,2016,ITC47,3,1
2017,NUTS,2016,ITC4C,3,15
2017,NUTS,2016,ITF,1,10
2017,NUTS,2016,ITF1,2,1
2017,NUTS,2016,ITF12,3,1
2017,NUTS,2016,ITF2,2,2
2017,NUTS,2016,ITF22,3,2
2017,NUTS,2016,ITF3,2,3
2017,NUTS,2016,ITF31,3,1
2017,NUTS,2016,ITF33,3,2
2017,NUTS,2016,ITF4,2,2
2017,NUTS,2016,ITF47,3,2
2017,NUTS,2016,ITF5,2,1
2017,NUTS,2016,ITF51,3,1
2017,NUTS,2016,ITF6,2,1
2017,NUTS,2016,ITF63,3,1
2017,NUTS,2016,ITG,1,2
2017,NUTS,2016,ITG1,2,2
2017,NUTS,2016,ITG12,3,2
2017,NUTS,2016,ITH,1,10
2017,NUTS,2016,ITH1,2,1
2017,NUTS,2016,ITH10,3,1
2017,NUTS,2016,ITH2,2,1
2017,NUTS,2016,ITH20,3,1
2017,NUTS,2016,ITH3,2,3
2017,NUTS,2016,ITH31,3,1
2017,NUTS,2016,ITH34,3,1
2017,NUTS,2016,ITH35,3,1
2017,NUTS,2016,ITH4,2,1
2017,NUTS,2016,ITH44,3,1
2017,NUTS,2016,ITH5,2,4
2017,NUTS,2016,ITH54,3,1
2017,NUTS,2016,ITH55,3,3
2017,NUTS,2016,ITI,1,38
2017,NUTS,2016,ITI1,2,8
2017,NUTS,2016,ITI14,3,4
2017,NUTS,2016,ITI15,3,2
2017,NUTS,2016,ITI17,3,2
2017,NUTS,2016,ITI2,2,1
2017,NUTS,2016,ITI21,3,1
2017,NUTS,2016,ITI3,2,1
2017,NUTS,2016,ITI32,3,1
2017,NUTS,2016,ITI4,2,28
2017,NUTS,2016,ITI43,3,28
2017,NUTS,2016,LT,0,7
2017,NUTS,2016,LT0,1,7
2017,NUTS,2016,LT01,2,5
2017,NUTS,2016,LT011,3,5
2017,NUTS,2016,LT02,2,2
2017,NUTS,2016,LT022,3,1
2017,NUTS,2016,LT023,3,1
2017,NUTS,2016,LU,0,2
2017,NUTS,2016,LU0,1,2
2017,NUTS,2016,LU00,2,2
2017,NUTS,2016,LU000,3,2
2017,NUTS,2016,LV,0,2
2017,NUTS,2016,LV0,1,2
2017,NUTS,2016,LV00,2,2
2017,NUTS,2016,LV006,3,1
2017,NUTS,2016,LV009,3,1
2017,NUTS,2016,MT,0,1
2017,NUTS,2016,MT0,1,1
2017,NUTS,2016,MT00,2,1
2017,NUTS,2016,MT001,3,1
2017,NUTS,2016,NL,0,80
2017,NUTS,2016,NL1,1,4
2017,NUTS,2016,NL11,2,2
2017,NUTS,2016,NL113,3,2
2017,NUTS,2016,NL12,2,2
2017,NUTS,2016,NL124,3,2
2017,NUTS,2016,NL2,1,5
2017,NUTS,2016,NL21,2,1
2017,NUTS,2016,NL213,3,1
2017,NUTS,2016,NL22,2,3
2017,NUTS,2016,NL221,3,3
2017,NUTS,2016,NL23,2,1
2017,NUTS,2016,NL230,3,1
2017,NUTS,2016,NL3,1,60
2017,NUTS,2016,NL31,2,11
2017,NUTS,2016,NL310,3,11
2017,NUTS,2016,NL32,2,26
2017,NUTS,2016,NL321,3,1
2017,NUTS,2016,NL328,3,1
2017,NUTS,2016,NL329,3,24
2017,NUTS,2016,NL33,2,23
2017,NUTS,2016,NL332,3,10
2017,NUTS,2016,NL333,3,6
2017,NUTS,2016,NL337,3,5
2017,NUTS,2016,NL33A,3,1
2017,NUTS,2016,NL33C,3,1
2017,NUTS,2016,NL4,1,11
2017,NUTS,2016,NL41,2,6
2017,NUTS,2016,NL412,3,2
2017,NUTS,2016,NL413,3,1
2017,NUTS,2016,NL414,3,3
2017,NUTS,2016,NL42,2,5
2017,NUTS,2016,NL423,3,5
2017,NUTS,2016,PL,0,20
2017,NUTS,2016,PL2,1,5
2017,NUTS,2016,PL21,2,4
2017,NUTS,2016,PL213,3,4
2017,NUTS,2016,PL22,2,1
2017,NUTS,2016,PL229,3,1
2017,NUTS,2016,PL4,1,4
2017,NUTS,2016,PL41,2,4
2017,NUTS,2016,PL415,3,4
2017,NUTS,2016,PL9,1,11
2017,NUTS,2016,PL91,2,11
2017,NUTS,2016,PL911,3,11
2017,NUTS,2016,PT,0,26
2017,NUTS,2016,PT1,1,25
2017,NUTS,2016,PT11,2,11
2017,NUTS,2016,PT112,3,4
2017,NUTS,2016,PT119,3,1
2017,NUTS,2016,PT11A,3,6
2017,NUTS,2016,PT15,2,1
2017,NUTS,2016,PT150,3,1
2017,NUTS,2016,PT16,2,3
2017,NUTS,2016,PT16D,3,3
2017,NUTS,2016,PT17,2,10
2017,NUTS,2016,PT170,3,10
2017,NUTS,2016,PT3,1,1
2017,NUTS,2016,PT30,2,1
2017,NUTS,2016,PT300,3,1
2017,NUTS,2016,RO,0,5
2017,NUTS,2016,RO2,1,3
2017,NUTS,2016,RO21,2,1
2017,NUTS,2016,RO211,3,1
2017,NUTS,2016,RO22,2,2
2017,NUTS,2016,RO223,3,1
2017,NUTS,2016,RO224,3,1
2017,NUTS,2016,RO3,1,2
2017,NUTS,2016,RO32,2,2
2017,NUTS,2016,RO321,3,2
2017,NUTS,2016,SE,0,24
2017,NUTS,2016,SE1,1,18
2017,NUTS,2016,SE11,2,10
2017,NUTS,2016,SE110,3,10
2017,NUTS,2016,SE12,2,8
2017,NUTS,2016,SE121,3,5
2017,NUTS,2016,SE123,3,2
2017,NUTS,2016,SE124,3,1
2017,NUTS,2016,SE2,1,3
2017,NUTS,2016,SE22,2,1
2017,NUTS,2016,SE224,3,1
2017,NUTS,2016,SE23,2,2
2017,NUTS,2016,SE232,3,2
2017,NUTS,2016,SE3,1,3
2017,NUTS,2016,SE32,2,1
2017,NUTS,2016,SE321,3,1
2017,NUTS,2016,SE33,2,2
2017,NUTS,2016,SE331,3,1
2017,NUTS,2016,SE332,3,1
2017,NUTS,2016,SI,0,10
2017,NUTS,2016,SI0,1,10
2017,NUTS,2016,SI04,2,10
2017,NUTS,2016,SI041,3,9
2017,NUTS,2016,SI043,3,1
2017,NUTS,2016,SK,0,4
2017,NUTS,2016,SK0,1,4
2017,NUTS,2016,SK01,2,4
2017,NUTS,2016,SK010,3,4
2017,NUTS,2016,UK,0,62
2017,NUTS,2016,UKD,1,2
2017,NUTS,2016,UKD3,2,2
2017,NUTS,2016,UKD33,3,2
2017,NUTS,2016,UKE,1,2
2017,NUTS,2016,UKE4,2,2
2017,NUTS,2016,UKE42,3,2
2017,NUTS,2016,UKF,1,1
2017,NUTS,2016,UKF2,2,1
2017,NUTS,2016,UKF22,3,1
2017,NUTS,2016,UKG,1,4
2017,NUTS,2016,UKG1,2,2
2017,NUTS,2016,UKG13,3,2
2017,NUTS,2016,UKG3,2,2
2017,NUTS,2016,UKG31,3,1
2017,NUTS,2016,UKG39,3,1
2017,NUTS,2016,UKH,1,2
2017,NUTS,2016,UKH1,2,2
2017,NUTS,2016,UKH12,3,2
2017,NUTS,2016,UKI,1,25
2017,NUTS,2016,UKI3,2,20
2017,NUTS,2016,UKI31,3,12
2017,NUTS,2016,UKI32,3,7
2017,NUTS,2016,UKI33,3,1
2017,NUTS,2016,UKI4,2,2
2017,NUTS,2016,UKI42,3,1
2017,NUTS,2016,UKI43,3,1
2017,NUTS,2016,UKI5,2,1
2017,NUTS,2016,UKI54,3,1
2017,NUTS,2016,UKI7,2,2
2017,NUTS,2016,UKI75,3,2
2017,NUTS,2016,UKJ,1,12
2017,NUTS,2016,UKJ1,2,4
2017,NUTS,2016,UKJ12,3,4
2017,NUTS,2016,UKJ2,2,3
2017,NUTS,2016,UKJ25,3,2
2017,NUTS,2016,UKJ27,3,1
2017,NUTS,2016,UKJ3,2,4
2017,NUTS,2016,UKJ32,3,4
2017,NUTS,2016,UKJ4,2,1
2017,NUTS,2016,UKJ44,3,1
2017,NUTS,2016,UKK,1,3
2017,NUTS,2016,UKK1,2,2
2017,NUTS,2016,UKK11,3,2
2017,NUTS,2016,UKK4,2,1
2017,NUTS,2016,UKK41,3,1
2017,NUTS,2016,UKL,1,1
2017,NUTS,2016,UKL2,2,1
2017,NUTS,2016,UKL22,3,1
2017,NUTS,2016,UKM,1,6
2017,NUTS,2016,UKM6,2,1
2017,NUTS,2016,UKM62,3,1
2017,NUTS,2016,UKM7,2,1
2017,NUTS,2016,UKM75,3,1
2017,NUTS,2016,UKM8,2,4
2017,NUTS,2016,UKM82,3,4
2017,NUTS,2016,UKN,1,4
2017,NUTS,2016,UKN0,2,4
2017,NUTS,2016,UKN06,3,3
2017,NUTS,2016,UKN09,3,1
2018,NUTS,2016,AT,0,22
2018,NUTS,2016,AT1,1,18
2018,NUTS,2016,AT11,2,1
2018,NUTS,2016,AT112,3,1
2018,NUTS,2016,AT13,2,17
2018,NUTS,2016,AT130,3,17
2018,NUTS,2016,AT2,1,4
2018,NUTS,2016,AT22,2,4
2018,NUTS,2016,AT221,3,3
2018,NUTS,2016,AT224,3,1
2018,NUTS,2016,BE,0,34
2018,NUTS,2016,BE1,1,21
2018,NUTS,2016,BE10,2,21
2018,NUTS,2016,BE100,3,21
2018,NUTS,2016,BE2,1,10
2018,NUTS,2016,BE21,2,3
2018,NUTS,2016,BE211,3,1
2018,NUTS,2016,BE213,3,2
2018,NUTS,2016,BE22,2,1
2018,NUTS,2016,BE221,3,1
2018,NUTS,2016,BE23,2,2
2018,NUTS,2016,BE234,3,2
2018,NUTS,2016,BE24,2,4
2018,NUTS,2016,BE241,3,2
2018,NUTS,2016,BE242,3,2
2018,NUTS,2016,BE3,1,3
2018,NUTS,2016,BE31,2,1
2018,NUTS,2016,BE310,3,1
2018,NUTS,2016,BE33,2,1
2018,NUTS,2016,BE332,3,1
2018,NUTS,2016,BE35,2,1
2018,NUTS,2016,BE352,3,1
2018,NUTS,2016,CZ,0,3
2018,NUTS,2016,CZ0,1,3
2018,NUTS,2016,CZ01,2,1
2018,NUTS,2016,CZ010,3,1
2018,NUTS,2016,CZ03,2,1
2018,NUTS,2016,CZ032,3,1
2018,NUTS,2016,CZ07,2,1
2018,NUTS,2016,CZ071,3,1
2018,NUTS,2016,DE,0,69
2018,NUTS,2016,DE1,1,19
2018,NUTS,2016,DE11,2,6
2018,NUTS,2016,DE111,3,6
2018,NUTS,2016,DE12,2,13
2018,NUTS,2016,DE122,3,1
2018,NUTS,2016,DE125,3,11
2018,NUTS,2016,DE126,3,1
2018,NUTS,2016,DE2,1,7
2018,NUTS,2016,DE21,2,6
2018,NUTS,2016,DE212,3,6
2018,NUTS,2016,DE25,2,1
2018,NUTS,2016,DE254,3,1
2018,NUTS,2016,DE3,1,15
2018,NUTS,2016,DE30,2,15
2018,NUTS,2016,DE300,3,15
2018,NUTS,2016,DE4,1,2
2018,NUTS,2016,DE40,2,2
2018,NUTS,2016,DE404,3,1
2018,NUTS,2016,DE40A,3,1
2018,NUTS,2016,DE6,1,3
2018,NUTS,2016,DE60,2,3
2018,NUTS,2016,DE600,3,3
2018,NUTS,2016,DE7,1,4
2018,NUTS,2016,DE71,2,4
2018,NUTS,2016,DE711,3,1
2018,NUTS,2016,DE712,3,2
2018,NUTS,2016,DE716,3,1
2018,NUTS,2016,DE9,1,2
2018,NUTS,2016,DE92,2,1
2018,NUTS,2016,DE929,3,1
2018,NUTS,2016,DE94,2,1
2018,NUTS,2016,DE944,3,1
2018,NUTS,2016,DEA,1,14
2018,NUTS,2016,DEA1,2,5
2018,NUTS,2016,DEA11,3,2
2018,NUTS,2016,DEA13,3,1
2018,NUTS,2016,DEA1A,3,2
2018,NUTS,2016,DEA2,2,9
2018,NUTS,2016,DEA22,3,1
2018,NUTS,2016,DEA23,3,3
2018,NUTS,2016,DEA26,3,3
2018,NUTS,2016,DEA2C,3,1
2018,NUTS,2016,DEA2D,3,1
2018,NUTS,2016,DEB,1,1
2018,NUTS,2016,DEB3,2,1
2018,NUTS,2016,DEB32,3,1
2018,NUTS,2016,DED,1,2
2018,NUTS,2016,DED4,2,1
2018,NUTS,2016,DED43,3,1
2018,NUTS,2016,DED5,2,1
2018,NUTS,2016,DED51,3,1
2018,NUTS,2016,DK,0,9
2018,NUTS,2016,DK0,1,9
2018,NUTS,2016,DK01,2,6
2018,NUTS,2016,DK011,3,6
2018,NUTS,2016,DK04,2,3
2018,NUTS,2016,DK042,3,3
2018,NUTS,2016,EE,0,5
2018,NUTS,2016,EE0,1,5
2018,NUTS,2016,EE00,2,5
2018,NUTS,2016,EE001,3,1
2018,NUTS,2016,EE008,3,4
2018,NUTS,2016,ES,0,41
2018,NUTS,2016,ES2,1,3
2018,NUTS,2016,ES21,2,2
2018,NUTS,2016,ES212,3,1
2018,NUTS,2016,ES213,3,1
2018,NUTS,2016,ES22,2,1
2018,NUTS,2016,ES220,3,1
2018,NUTS,2016,ES3,1,17
2018,NUTS,2016,ES30,2,17
2018,NUTS,2016,ES300,3,17
2018,NUTS,2016,ES4,1,3
2018,NUTS,2016,ES41,2,1
2018,NUTS,2016,ES412,3,1
2018,NUTS,2016,ES42,2,1
2018,NUTS,2016,ES422,3,1
2018,NUTS,2016,ES43,2,1
2018,NUTS,2016,ES431,3,1
2018,NUTS,2016,ES5,1,14
2018,NUTS,2016,ES51,2,11
2018,NUTS,2016,ES511,3,11
2018,NUTS,2016,ES52,2,3
2018,NUTS,2016,ES523,3,3
2018,NUTS,2016,ES6,1,2
2018,NUTS,2016,ES61,2,2
2018,NUTS,2016,ES614,3,1
2018,NUTS,2016,ES618,3,1
2018,NUTS,2016,ES7,1,2
2018,NUTS,2016,ES70,2,2
2018,NUTS,2016,ES705,3,1
2018,NUTS,2016,ES709,3,1
2018,NUTS,2016,FI,0,12
2018,NUTS,2016,FI1,1,12
2018,NUTS,2016,FI19,2,3
2018,NUTS,2016,FI193,3,1
2018,NUTS,2016,FI197,3,2
2018,NUTS,2016,FI1B,2,5
2018,NUTS,2016,FI1B1,3,5
2018,NUTS,2016,FI1D,2,4
2018,NUTS,2016,FI1D2,3,1
2018,NUTS,2016,FI1D3,3,1
2018,NUTS,2016,FI1D9,3,2
2018,NUTS,2016,FR,0,49
2018,NUTS,2016,FR1,1,33
2018,NUTS,2016,FR10,2,33
2018,NUTS,2016,FR101,3,20
2018,NUTS,2016,FR103,3,1
2018,NUTS,2016,FR104,3,3
2018,NUTS,2016,FR105,3,8
2018,NUTS,2016,FR107,3,1
2018,NUTS,2016,FRB,1,1
2018,NUTS,2016,FRB0,2,1
2018,NUTS,2016,FRB06,3,1
2018,NUTS,2016,FRC,1,1
2018,NUTS,2016,FRC2,2,1
2018,NUTS,2016,FRC21,3,1
2018,NUTS,2016,FRD,1,1
2018,NUTS,2016,FRD2,2,1
2018,NUTS,2016,FRD22,3,1
2018,NUTS,2016,FRE,1,1
2018,NUTS,2016,FRE2,2,1
2018,NUTS,2016,FRE23,3,1
2018,NUTS,2016,FRG,1,3
2018,NUTS,2016,FRG0,2,3
2018,NUTS,2016,FRG02,3,2
2018,NUTS,2016,FRG04,3,1
2018,NUTS,2016,FRH,1,1
2018,NUTS,2016,FRH0,2,1
2018,NUTS,2016,FRH02,3,1
2018,NUTS,2016,FRI,1,1
2018,NUTS,2016,FRI1,2,1
2018,NUTS,2016,FRI15,3,1
2018,NUTS,2016,FRJ,1,2
2018,NUTS,2016,FRJ2,2,2
2018,NUTS,2016,FRJ23,3,2
2018,NUTS,2016,FRK,1,3
2018,NUTS,2016,FRK1,2,1
2018,NUTS,2016,FRK14,3,1
2018,NUTS,2016,FRK2,2,2
2018,NUTS,2016,FRK24,3,2
2018,NUTS,2016,FRL,1,2
2018,NUTS,2016,FRL0,2,2
2018,NUTS,2016,FRL04,3,2
2018,NUTS,2016,HR,0,16
2018,NUTS,2016,HR0,1,16
2018,NUTS,2016,HR03,2,5
2018,NUTS,2016,HR031,3,1
2018,NUTS,2016,HR035,3,2
2018,NUTS,2016,HR036,3,1
2018,NUTS,2016,HR037,3,1
2018,NUTS,2016,HR04,2,11
2018,NUTS,2016,HR041,3,8
2018,NUTS,2016,HR042,3,1
2018,NUTS,2016,HR045,3,1
2018,NUTS,2016,HR04B,3,1
2018,NUTS,2016,HU,0,7
2018,NUTS,2016,HU1,1,7
2018,NUTS,2016,HU11,2,6
2018,NUTS,2016,HU110,3,6
2018,NUTS,2016,HU12,2,1
2018,NUTS,2016,HU120,3,1
2018,NUTS,2016,IE,0,6
2018,NUTS,2016,IE0,1,6
2018,NUTS,2016,IE04,2,1
2018,NUTS,2016,IE042,3,1
2018,NUTS,2016,IE05,2,1
2018,NUTS,2016,IE053,3,1
2018,NUTS,2016,IE06,2,4
2018,NUTS,2016,IE061,3,4
2018,NUTS,2016,IT,0,49
2018,NUTS,2016,ITC,1,19
2018,NUTS,2016,ITC1,2,1
2018,NUTS,2016,ITC11,3,1
2018,NUTS,2016,ITC3,2,1
2018,NUTS,2016,ITC33,3,1
2018,NUTS,2016,ITC4,2,17
2018,NUTS,2016,ITC4C,3,17
2018,NUTS,2016,ITF,1,2
2018,NUTS,2016,ITF2,2,1
2018,NUTS,2016,ITF21,3,1
2018,NUTS,2016,ITF3,2,1
2018,NUTS,2016,ITF33,3,1
2018,NUTS,2016,ITG,1,1
2018,NUTS,2016,ITG1,2,1
2018,NUTS,2016,ITG12,3,1
2018,NUTS,2016,ITH,1,12
2018,NUTS,2016,ITH2,2,4
2018,NUTS,2016,ITH20,3,4
2018,NUTS,2016,ITH3,2,1
2018,NUTS,2016,ITH36,3,1
2018,NUTS,2016,ITH4,2,2
2018,NUTS,2016,ITH44,3,2
2018,NUTS,2016,ITH5,2,5
2018,NUTS,2016,ITH53,3,1
2018,NUTS,2016,ITH55,3,4
2018,NUTS,2016,ITI,1,15
2018,NUTS,2016,ITI1,2,2
2018,NUTS,2016,ITI16,3,1
2018,NUTS,2016,ITI18,3,1
2018,NUTS,2016,ITI4,2,13
2018,NUTS,2016,ITI43,3,13
2018,NUTS,2016,LT,0,5
2018,NUTS,2016,LT0,1,5
2018,NUTS,2016,LT01,2,3
2018,NUTS,2016,LT011,3,3
2018,NUTS,2016,LT02,2,2
2018,NUTS,2016,LT022,3,2
2018,NUTS,2016,LU,0,6
2018,NUTS,2016,LU0,1,6
2018,NUTS,2016,LU00,2,6
2018,NUTS,2016,LU000,3,6
2018,NUTS,2016,LV,0,2
2018,NUTS,2016,LV0,1,2
2018,NUTS,2016,LV00,2,2
2018,NUTS,2016,LV006,3,2
2018,NUTS,2016,NL,0,49
2018,NUTS,2016,NL2,1,4
2018,NUTS,2016,NL21,2,1
2018,NUTS,2016,NL213,3,1
2018,NUTS,2016,NL22,2,3
2018,NUTS,2016,NL224,3,2
2018,NUTS,2016,NL226,3,1
2018,NUTS,2016,NL3,1,40
2018,NUTS,2016,NL31,2,7
2018,NUTS,2016,NL310,3,7
2018,NUTS,2016,NL32,2,15
2018,NUTS,2016,NL328,3,1
2018,NUTS,2016,NL329,3,14
2018,NUTS,2016,NL33,2,18
2018,NUTS,2016,NL332,3,9
2018,NUTS,2016,NL333,3,1
2018,NUTS,2016,NL337,3,1
2018,NUTS,2016,NL33C,3,7
2018,NUTS,2016,NL4,1,5
2018,NUTS,2016,NL41,2,5
2018,NUTS,2016,NL412,3,1
2018,NUTS,2016,NL414,3,4
2018,NUTS,2016,PL,0,14
2018,NUTS,2016,PL2,1,6
2018,NUTS,2016,PL21,2,6
2018,NUTS,2016,PL213,3,6
2018,NUTS,2016,PL4,1,3
2018,NUTS,2016,PL41,2,3
2018,NUTS,2016,PL415,3,3
2018,NUTS,2016,PL9,1,5
2018,NUTS,2016,PL91,2,5
2018,NUTS,2016,PL911,3,5
2018,NUTS,2016,PT,0,11
2018,NUTS,2016,PT1,1,10
2018,NUTS,2016,PT11,2,1
2018,NUTS,2016,PT11A,3,1
2018,NUTS,2016,PT16,2,3
2018,NUTS,2016,PT16D,3,2
2018,NUTS,2016,PT16E,3,1
2018,NUTS,2016,PT17,2,6
2018,NUTS,2016,PT170,3,6
2018,NUTS,2016,PT3,1,1
2018,NUTS,2016,PT30,2,1
2018,NUTS,2016,PT300,3,1
2018,NUTS,2016,RO,0,1
2018,NUTS,2016,RO1,1,1
2018,NUTS,2016,RO11,2,1
2018,NUTS,2016,RO113,3,1
2018,NUTS,2016,SE,0,9
2018,NUTS,2016,SE1,1,8
2018,NUTS,2016,SE11,2,6
2018,NUTS,2016,SE110,3,6
2018,NUTS,2016,SE12,2,2
2018,NUTS,2016,SE121,3,1
2018,NUTS,2016,SE122,3,1
2018,NUTS,2016,SE2,1,1
2018,NUTS,2016,SE22,2,1
2018,NUTS,2016,SE224,3,1
2018,NUTS,2016,SI,0,9
2018,NUTS,2016,SI0,1,9
2018,NUTS,2016,SI03,2,2
2018,NUTS,2016,SI032,3,2
2018,NUTS,2016,SI04,2,7
2018,NUTS,2016,SI041,3,7
2018,NUTS,2016,SK,0,3
2018,NUTS,2016,SK0,1,3
2018,NUTS,2016,SK01,2,3
2018,NUTS,2016,SK010,3,3
2018,NUTS,2016,UK,0,31
2018,NUTS,2016,UKD,1,3
2018,NUTS,2016,UKD3,2,3
2018,NUTS,2016,UKD33,3,3
2018,NUTS,2016,UKF,1,2
2018,NUTS,2016,UKF1,2,1
2018,NUTS,2016,UKF14,3,1
2018,NUTS,2016,UKF2,2,1
2018,NUTS,2016,UKF22,3,1
2018,NUTS,2016,UKH,1,2
2018,NUTS,2016,UKH1,2,1
2018,NUTS,2016,UKH12,3,1
2018,NUTS,2016,UKH2,2,1
2018,NUTS,2016,UKH25,3,1
2018,NUTS,2016,UKI,1,16
2018,NUTS,2016,UKI3,2,12
2018,NUTS,2016,UKI31,3,9
2018,NUTS,2016,UKI32,3,3
2018,NUTS,2016,UKI4,2,1
2018,NUTS,2016,UKI43,3,1
2018,NUTS,2016,UKI5,2,2
2018,NUTS,2016,UKI53,3,2
2018,NUTS,2016,UKI7,2,1
2018,NUTS,2016,UKI75,3,1
2018,NUTS,2016,UKJ,1,4
2018,NUTS,2016,UKJ2,2,2
2018,NUTS,2016,UKJ22,3,1
2018,NUTS,2016,UKJ25,3,1
2018,NUTS,2016,UKJ3,2,1
2018,NUTS,2016,UKJ32,3,1
2018,NUTS,2016,UKJ4,2,1
2018,NUTS,2016,UKJ44,3,1
2018,NUTS,2016,UKL,1,1
2018,NUTS,2016,UKL2,2,1
2018,NUTS,2016,UKL22,3,1
2018,NUTS,2016,UKM,1,3
2018,NUTS,2016,UKM7,2,1
2018,NUTS,2016,UKM75,3,1
2018,NUTS,2016,UKM8,2,2
2018,NUTS,2016,UKM82,3,2
2019,NUTS,2016,AT,0,38
2019,NUTS,2016,AT1,1,25
2019,NUTS,2016,AT12,2,2
2019,NUTS,2016,AT121,3,1
2019,NUTS,2016,AT127,3,1
2019,NUTS,2016,AT13,2,23
2019,NUTS,2016,AT130,3,23
2019,NUTS,2016,AT2,1,11
2019,NUTS,2016,AT21,2,1
2019,NUTS,2016,AT211,3,1
2019,NUTS,2016,AT22,2,10
2019,NUTS,2016,AT221,3,10
2019,NUTS,2016,AT3,1,2
2019,NUTS,2016,AT31,2,1
2019,NUTS,2016,AT312,3,1
2019,NUTS,2016,AT32,2,1
2019,NUTS,2016,AT323,3,1
2019,NUTS,2016,BE,0,77
2019,NUTS,2016,BE1,1,49
2019,NUTS,2016,BE10,2,49
2019,NUTS,2016,BE100,3,49
2019,NUTS,2016,BE2,1,25
2019,NUTS,2016,BE21,2,7
2019,NUTS,2016,BE211,3,3
2019,NUTS,2016,BE213,3,4
2019,NUTS,2016,BE23,2,3
2019,NUTS,2016,BE234,3,2
2019,NUTS,2016,BE236,3,1
2019,NUTS,2016,BE24,2,14
2019,NUTS,2016,BE241,3,2
2019,NUTS,2016,BE242,3,12
2019,NUTS,2016,BE25,2,1
2019,NUTS,2016,BE255,3,1
2019,NUTS,2016,BE3,1,3
2019,NUTS,2016,BE31,2,1
2019,NUTS,2016,BE310,3,1
2019,NUTS,2016,BE32,2,1
2019,NUTS,2016,BE322,3,1
2019,NUTS,2016,BE35,2,1
2019,NUTS,2016,BE352,3,1
2019,NUTS,2016,BG,0,3
2019,NUTS,2016,BG4,1,3
2019,NUTS,2016,BG41,2,3
2019,NUTS,2016,BG411,3,3
2019,NUTS,2016,CY,0,4
2019,NUTS,2016,CY0,1,4
2019,NUTS,2016,CY00,2,4
2019,NUTS,2016,CY000,3,4
2019,NUTS,2016,CZ,0,15
2019,NUTS,2016,CZ0,1,15
2019,NUTS,2016,CZ01,2,8
2019,NUTS,2016,CZ010,3,8
2019,NUTS,2016,CZ03,2,1
2019,NUTS,2016,CZ032,3,1
2019,NUTS,2016,CZ06,2,4
2019,NUTS,2016,CZ064,3,4
2019,NUTS,2016,CZ08,2,2
2019,NUTS,2016,CZ080,3,2
2019,NUTS,2016,DE,0,172
2019,NUTS,2016,DE1,1,32
2019,NUTS,2016,DE11,2,8
2019,NUTS,2016,DE111,3,8
2019,NUTS,2016,DE12,2,17
2019,NUTS,2016,DE122,3,3
2019,NUTS,2016,DE123,3,1
2019,NUTS,2016,DE125,3,10
2019,NUTS,2016,DE126,3,1
2019,NUTS,2016,DE128,3,2
2019,NUTS,2016,DE13,2,5
2019,NUTS,2016,DE131,3,3
2019,NUTS,2016,DE138,3,2
2019,NUTS,2016,DE14,2,2
2019,NUTS,2016,DE141,3,1
2019,NUTS,2016,DE144,3,1
2019,NUTS,2016,DE2,1,34
2019,NUTS,2016,DE21,2,29
2019,NUTS,2016,DE212,3,23
2019,NUTS,2016,DE21H,3,6
2019,NUTS,2016,DE22,2,1
2019,NUTS,2016,DE222,3,1
2019,NUTS,2016,DE24,2,1
2019,NUTS,2016,DE242,3,1
2019,NUTS,2016,DE25,2,3
2019,NUTS,2016,DE252,3,3
2019,NUTS,2016,DE3,1,14
2019,NUTS,2016,DE30,2,14
2019,NUTS,2016,DE300,3,14
2019,NUTS,2016,DE4,1,4
2019,NUTS,2016,DE40,2,4
2019,NUTS,2016,DE403,3,1
2019,NUTS,2016,DE404,3,3
2019,NUTS,2016,DE5,1,5
2019,NUTS,2016,DE50,2,5
2019,NUTS,2016,DE501,3,5
2019,NUTS,2016,DE6,1,7
2019,NUTS,2016,DE60,2,7
2019,NUTS,2016,DE600,3,7
2019,NUTS,2016,DE7,1,14
2019,NUTS,2016,DE71,2,14
2019,NUTS,2016,DE711,3,7
2019,NUTS,2016,DE712,3,4
2019,NUTS,2016,DE713,3,1
2019,NUTS,2016,DE714,3,2
2019,NUTS,2016,DE9,1,3
2019,NUTS,2016,DE91,2,2
2019,NUTS,2016,DE91C,3,2
2019,NUTS,2016,DE92,2,1
2019,NUTS,2016,DE929,3,1
2019,NUTS,2016,DEA,1,34
2019,NUTS,2016,DEA1,2,1
2019,NUTS,2016,DEA13,3,1
2019,NUTS,2016,DEA2,2,31
2019,NUTS,2016,DEA22,3,7
2019,NUTS,2016,DEA23,3,8
2019,NUTS,2016,DEA26,3,3
2019,NUTS,2016,DEA2C,3,8
2019,NUTS,2016,DEA2D,3,5
2019,NUTS,2016,DEA5,2,2
2019,NUTS,2016,DEA52,3,2
2019,NUTS,2016,DEB,1,6
2019,NUTS,2016,DEB2,2,1
2019,NUTS,2016,DEB21,3,1
2019,NUTS,2016,DEB3,2,5
2019,NUTS,2016,DEB32,3,2
2019,NUTS,2016,DEB35,3,1
2019,NUTS,2016,DEB3J,3,2
2019,NUTS,2016,DEC,1,2
2019,NUTS,2016,DEC0,2,2
2019,NUTS,2016,DEC01,3,1
2019,NUTS,2016,DEC04,3,1
2019,NUTS,2016,DED,1,14
2019,NUTS,2016,DED2,2,7
