year,region_type,region_year_spec,region_id,region_level,medrxiv_count
2020,NUTS,2016,ES532,3,1
2020,NUTS,2016,ES6,1,43
2020,NUTS,2016,ES61,2,30
2020,NUTS,2016,ES614,3,11
2020,NUTS,2016,ES616,3,1
2020,NUTS,2016,ES617,3,5
2020,NUTS,2016,ES618,3,13
2020,NUTS,2016,ES62,2,13
2020,NUTS,2016,ES620,3,13
2020,NUTS,2016,ES7,1,3
2020,NUTS,2016,ES70,2,3
2020,NUTS,2016,ES709,3,3
2020,NUTS,2016,FI,0,153
2020,NUTS,2016,FI1,1,153
2020,NUTS,2016,FI19,2,3
2020,NUTS,2016,FI193,3,2
2020,NUTS,2016,FI195,3,1
2020,NUTS,2016,FI1B,2,88
2020,NUTS,2016,FI1B1,3,88
2020,NUTS,2016,FI1C,2,34
2020,NUTS,2016,FI1C1,3,34
2020,NUTS,2016,FI1D,2,28
2020,NUTS,2016,FI1D2,3,10
2020,NUTS,2016,FI1D9,3,18
2020,NUTS,2016,FR,0,386
2020,NUTS,2016,FR1,1,214
2020,NUTS,2016,FR10,2,214
2020,NUTS,2016,FR101,3,57
2020,NUTS,2016,FR102,3,1
2020,NUTS,2016,FR103,3,15
2020,NUTS,2016,FR104,3,134
2020,NUTS,2016,FR105,3,2
2020,NUTS,2016,FR107,3,5
2020,NUTS,2016,FRB,1,3
2020,NUTS,2016,FRB0,2,3
2020,NUTS,2016,FRB04,3,2
2020,NUTS,2016,FRB06,3,1
2020,NUTS,2016,FRC,1,5
2020,NUTS,2016,FRC1,2,4
2020,NUTS,2016,FRC11,3,4
2020,NUTS,2016,FRC2,2,1
2020,NUTS,2016,FRC21,3,1
2020,NUTS,2016,FRD,1,2
2020,NUTS,2016,FRD2,2,2
2020,NUTS,2016,FRD22,3,2
2020,NUTS,2016,FRE,1,8
2020,NUTS,2016,FRE1,2,6
2020,NUTS,2016,FRE11,3,6
2020,NUTS,2016,FRE2,2,2
2020,NUTS,2016,FRE23,3,2
2020,NUTS,2016,FRF,1,13
2020,NUTS,2016,FRF1,2,8
2020,NUTS,2016,FRF11,3,8
2020,NUTS,2016,FRF3,2,5
2020,NUTS,2016,FRF31,3,5
2020,NUTS,2016,FRG,1,16
2020,NUTS,2016,FRG0,2,16
2020,NUTS,2016,FRG01,3,7
2020,NUTS,2016,FRG02,3,1
2020,NUTS,2016,FRG04,3,8
2020,NUTS,2016,FRH,1,2
2020,NUTS,2016,FRH0,2,2
2020,NUTS,2016,FRH03,3,2
2020,NUTS,2016,FRI,1,33
2020,NUTS,2016,FRI1,2,33
2020,NUTS,2016,FRI12,3,33
2020,NUTS,2016,FRJ,1,25
2020,NUTS,2016,FRJ1,2,25
2020,NUTS,2016,FRJ13,3,25
2020,NUTS,2016,FRK,1,25
2020,NUTS,2016,FRK2,2,25
2020,NUTS,2016,FRK24,3,1
2020,NUTS,2016,FRK26,3,24
2020,NUTS,2016,FRL,1,37
2020,NUTS,2016,FRL0,2,37
2020,NUTS,2016,FRL04,3,37
2020,NUTS,2016,FRY,1,3
2020,NUTS,2016,FRY4,2,3
2020,NUTS,2016,FRY40,3,3
2020,NUTS,2016,HR,0,19
2020,NUTS,2016,HR0,1,19
2020,NUTS,2016,HR03,2,5
2020,NUTS,2016,HR031,3,1
2020,NUTS,2016,HR035,3,4
2020,NUTS,2016,HR04,2,14
2020,NUTS,2016,HR041,3,14
2020,NUTS,2016,HU,0,42
2020,NUTS,2016,HU1,1,30
2020,NUTS,2016,HU11,2,30
2020,NUTS,2016,HU110,3,30
2020,NUTS,2016,HU2,1,4
2020,NUTS,2016,HU21,2,1
2020,NUTS,2016,HU213,3,1
2020,NUTS,2016,HU23,2,3
2020,NUTS,2016,HU231,3,3
2020,NUTS,2016,HU3,1,8
2020,NUTS,2016,HU31,2,1
2020,NUTS,2016,HU311,3,1
2020,NUTS,2016,HU32,2,2
2020,NUTS,2016,HU321,3,2
2020,NUTS,2016,HU33,2,5
2020,NUTS,2016,HU333,3,5
2020,NUTS,2016,IE,0,94
2020,NUTS,2016,IE0,1,94
2020,NUTS,2016,IE04,2,9
2020,NUTS,2016,IE042,3,9
2020,NUTS,2016,IE05,2,31
2020,NUTS,2016,IE051,3,12
2020,NUTS,2016,IE053,3,19
2020,NUTS,2016,IE06,2,54
2020,NUTS,2016,IE061,3,51
2020,NUTS,2016,IE062,3,3
2020,NUTS,2016,IS,0,25
2020,NUTS,2016,IS0,1,25
2020,NUTS,2016,IS00,2,25
2020,NUTS,2016,IS001,3,25
2020,NUTS,2016,IT,0,611
2020,NUTS,2016,ITC,1,241
2020,NUTS,2016,ITC1,2,35
2020,NUTS,2016,ITC11,3,34
2020,NUTS,2016,ITC16,3,1
2020,NUTS,2016,ITC3,2,14
2020,NUTS,2016,ITC33,3,14
2020,NUTS,2016,ITC4,2,192
2020,NUTS,2016,ITC41,3,5
2020,NUTS,2016,ITC46,3,3
2020,NUTS,2016,ITC47,3,18
2020,NUTS,2016,ITC48,3,23
2020,NUTS,2016,ITC4C,3,143
2020,NUTS,2016,ITF,1,51
2020,NUTS,2016,ITF1,2,11
2020,NUTS,2016,ITF11,3,8
2020,NUTS,2016,ITF12,3,1
2020,NUTS,2016,ITF14,3,2
2020,NUTS,2016,ITF2,2,1
2020,NUTS,2016,ITF22,3,1
2020,NUTS,2016,ITF3,2,11
2020,NUTS,2016,ITF32,3,1
2020,NUTS,2016,ITF33,3,8
2020,NUTS,2016,ITF35,3,2
2020,NUTS,2016,ITF4,2,23
2020,NUTS,2016,ITF45,3,4
2020,NUTS,2016,ITF46,3,8
2020,NUTS,2016,ITF47,3,11
2020,NUTS,2016,ITF5,2,1
2020,NUTS,2016,ITF51,3,1
2020,NUTS,2016,ITF6,2,4
2020,NUTS,2016,ITF61,3,3
2020,NUTS,2016,ITF63,3,1
2020,NUTS,2016,ITG,1,28
2020,NUTS,2016,ITG1,2,21
2020,NUTS,2016,ITG13,3,8
2020,NUTS,2016,ITG17,3,13
2020,NUTS,2016,ITG2,2,7
2020,NUTS,2016,ITG25,3,2
2020,NUTS,2016,ITG27,3,5
2020,NUTS,2016,ITH,1,150
2020,NUTS,2016,ITH2,2,17
2020,NUTS,2016,ITH20,3,17
2020,NUTS,2016,ITH3,2,57
2020,NUTS,2016,ITH31,3,17
2020,NUTS,2016,ITH35,3,3
2020,NUTS,2016,ITH36,3,37
2020,NUTS,2016,ITH4,2,17
2020,NUTS,2016,ITH42,3,6
2020,NUTS,2016,ITH44,3,11
2020,NUTS,2016,ITH5,2,59
2020,NUTS,2016,ITH52,3,5
2020,NUTS,2016,ITH54,3,7
2020,NUTS,2016,ITH55,3,40
2020,NUTS,2016,ITH56,3,7
2020,NUTS,2016,ITI,1,141
2020,NUTS,2016,ITI1,2,71
2020,NUTS,2016,ITI14,3,46
2020,NUTS,2016,ITI17,3,12
2020,NUTS,2016,ITI19,3,13
2020,NUTS,2016,ITI2,2,6
2020,NUTS,2016,ITI21,3,6
2020,NUTS,2016,ITI3,2,3
2020,NUTS,2016,ITI32,3,3
2020,NUTS,2016,ITI4,2,61
2020,NUTS,2016,ITI43,3,58
2020,NUTS,2016,ITI45,3,3
2020,NUTS,2016,LT,0,7
2020,NUTS,2016,LT0,1,7
2020,NUTS,2016,LT01,2,6
2020,NUTS,2016,LT011,3,6
2020,NUTS,2016,LT02,2,1
2020,NUTS,2016,LT022,3,1
2020,NUTS,2016,LU,0,9
2020,NUTS,2016,LU0,1,9
2020,NUTS,2016,LU00,2,9
2020,NUTS,2016,LU000,3,9
2020,NUTS,2016,LV,0,7
2020,NUTS,2016,LV0,1,7
2020,NUTS,2016,LV00,2,7
2020,NUTS,2016,LV006,3,7
2020,NUTS,2016,MK,0,2
2020,NUTS,2016,MK0,1,2
2020,NUTS,2016,MK00,2,2
2020,NUTS,2016,MK008,3,2
2020,NUTS,2016,MT,0,7
2020,NUTS,2016,MT0,1,7
2020,NUTS,2016,MT00,2,7
2020,NUTS,2016,MT001,3,7
2020,NUTS,2016,NL,0,531
2020,NUTS,2016,NL1,1,54
2020,NUTS,2016,NL11,2,54
2020,NUTS,2016,NL113,3,54
2020,NUTS,2016,NL2,1,118
2020,NUTS,2016,NL21,2,7
2020,NUTS,2016,NL213,3,7
2020,NUTS,2016,NL22,2,111
2020,NUTS,2016,NL221,3,11
2020,NUTS,2016,NL226,3,100
2020,NUTS,2016,NL3,1,319
2020,NUTS,2016,NL31,2,76
2020,NUTS,2016,NL310,3,76
2020,NUTS,2016,NL32,2,98
2020,NUTS,2016,NL329,3,98
2020,NUTS,2016,NL33,2,145
2020,NUTS,2016,NL332,3,1
2020,NUTS,2016,NL333,3,8
2020,NUTS,2016,NL337,3,52
2020,NUTS,2016,NL33C,3,84
2020,NUTS,2016,NL4,1,40
2020,NUTS,2016,NL41,2,8
2020,NUTS,2016,NL412,3,1
2020,NUTS,2016,NL414,3,7
2020,NUTS,2016,NL42,2,32
2020,NUTS,2016,NL423,3,32
2020,NUTS,2016,NO,0,218
2020,NUTS,2016,NO0,1,218
2020,NUTS,2016,NO01,2,140
2020,NUTS,2016,NO011,3,128
2020,NUTS,2016,NO012,3,12
2020,NUTS,2016,NO02,2,2
2020,NUTS,2016,NO021,3,2
2020,NUTS,2016,NO03,2,5
2020,NUTS,2016,NO032,3,5
2020,NUTS,2016,NO04,2,13
2020,NUTS,2016,NO042,3,4
2020,NUTS,2016,NO043,3,9
2020,NUTS,2016,NO05,2,28
2020,NUTS,2016,NO051,3,28
2020,NUTS,2016,NO06,2,26
2020,NUTS,2016,NO060,3,26
2020,NUTS,2016,NO07,2,4
2020,NUTS,2016,NO072,3,4
2020,NUTS,2016,PL,0,86
2020,NUTS,2016,PL2,1,13
2020,NUTS,2016,PL21,2,11
2020,NUTS,2016,PL213,3,11
2020,NUTS,2016,PL22,2,2
2020,NUTS,2016,PL229,3,1
2020,NUTS,2016,PL22A,3,1
2020,NUTS,2016,PL4,1,11
2020,NUTS,2016,PL41,2,8
2020,NUTS,2016,PL415,3,8
2020,NUTS,2016,PL42,2,3
2020,NUTS,2016,PL424,3,3
2020,NUTS,2016,PL5,1,12
2020,NUTS,2016,PL51,2,12
2020,NUTS,2016,PL514,3,12
2020,NUTS,2016,PL6,1,7
2020,NUTS,2016,PL61,2,3
2020,NUTS,2016,PL613,3,3
2020,NUTS,2016,PL63,2,4
2020,NUTS,2016,PL633,3,4
2020,NUTS,2016,PL7,1,10
2020,NUTS,2016,PL71,2,8
2020,NUTS,2016,PL711,3,8
2020,NUTS,2016,PL72,2,2
2020,NUTS,2016,PL721,3,2
2020,NUTS,2016,PL8,1,5
2020,NUTS,2016,PL81,2,2
2020,NUTS,2016,PL814,3,2
2020,NUTS,2016,PL82,2,1
2020,NUTS,2016,PL823,3,1
2020,NUTS,2016,PL84,2,2
2020,NUTS,2016,PL841,3,2
2020,NUTS,2016,PL9,1,28
2020,NUTS,2016,PL91,2,28
2020,NUTS,2016,PL911,3,28
2020,NUTS,2016,PT,0,62
2020,NUTS,2016,PT1,1,62
2020,NUTS,2016,PT11,2,26
2020,NUTS,2016,PT119,3,3
2020,NUTS,2016,PT11A,3,22
2020,NUTS,2016,PT11D,3,1
2020,NUTS,2016,PT16,2,7
2020,NUTS,2016,PT16D,3,1
2020,NUTS,2016,PT16E,3,5
2020,NUTS,2016,PT16G,3,1
2020,NUTS,2016,PT17,2,29
2020,NUTS,2016,PT170,3,29
2020,NUTS,2016,RO,0,3
2020,NUTS,2016,RO3,1,3
2020,NUTS,2016,RO32,2,3
2020,NUTS,2016,RO321,3,3
2020,NUTS,2016,RS,0,9
2020,NUTS,2016,RS1,1,9
2020,NUTS,2016,RS11,2,8
2020,NUTS,2016,RS110,3,8
2020,NUTS,2016,RS12,2,1
2020,NUTS,2016,RS123,3,1
2020,NUTS,2016,SE,0,386
2020,NUTS,2016,SE1,1,267
2020,NUTS,2016,SE11,2,209
2020,NUTS,2016,SE110,3,209
2020,NUTS,2016,SE12,2,58
2020,NUTS,2016,SE121,3,35
2020,NUTS,2016,SE123,3,8
2020,NUTS,2016,SE124,3,15
2020,NUTS,2016,SE2,1,97
2020,NUTS,2016,SE21,2,3
2020,NUTS,2016,SE213,3,3
2020,NUTS,2016,SE22,2,42
2020,NUTS,2016,SE224,3,42
2020,NUTS,2016,SE23,2,52
2020,NUTS,2016,SE232,3,52
2020,NUTS,2016,SE3,1,22
2020,NUTS,2016,SE31,2,2
2020,NUTS,2016,SE311,3,1
2020,NUTS,2016,SE312,3,1
2020,NUTS,2016,SE33,2,20
2020,NUTS,2016,SE331,3,20
2020,NUTS,2016,SI,0,21
2020,NUTS,2016,SI0,1,21
2020,NUTS,2016,SI03,2,2
2020,NUTS,2016,SI033,3,2
2020,NUTS,2016,SI04,2,19
2020,NUTS,2016,SI041,3,19
2020,NUTS,2016,SK,0,9
2020,NUTS,2016,SK0,1,9
2020,NUTS,2016,SK01,2,6
2020,NUTS,2016,SK010,3,6
2020,NUTS,2016,SK02,2,2
2020,NUTS,2016,SK023,3,2
2020,NUTS,2016,SK04,2,1
2020,NUTS,2016,SK042,3,1
2020,NUTS,2016,TR,0,76
2020,NUTS,2016,TR1,1,24
2020,NUTS,2016,TR10,2,24
2020,NUTS,2016,TR100,3,24
2020,NUTS,2016,TR2,1,3
2020,NUTS,2016,TR21,2,1
2020,NUTS,2016,TR212,3,1
2020,NUTS,2016,TR22,2,2
2020,NUTS,2016,TR222,3,2
2020,NUTS,2016,TR3,1,6
2020,NUTS,2016,TR31,2,5
2020,NUTS,2016,TR310,3,5
2020,NUTS,2016,TR33,2,1
2020,NUTS,2016,TR331,3,1
2020,NUTS,2016,TR4,1,3
2020,NUTS,2016,TR41,2,1
2020,NUTS,2016,TR411,3,1
2020,NUTS,2016,TR42,2,2
2020,NUTS,2016,TR421,3,1
2020,NUTS,2016,TR423,3,1
2020,NUTS,2016,TR5,1,20
2020,NUTS,2016,TR51,2,19
2020,NUTS,2016,TR510,3,19
2020,NUTS,2016,TR52,2,1
2020,NUTS,2016,TR521,3,1
2020,NUTS,2016,TR6,1,4
2020,NUTS,2016,TR62,2,4
2020,NUTS,2016,TR621,3,1
2020,NUTS,2016,TR622,3,3
2020,NUTS,2016,TR7,1,3
2020,NUTS,2016,TR72,2,3
2020,NUTS,2016,TR721,3,2
2020,NUTS,2016,TR722,3,1
2020,NUTS,2016,TR8,1,5
2020,NUTS,2016,TR83,2,5
2020,NUTS,2016,TR831,3,2
2020,NUTS,2016,TR832,3,1
2020,NUTS,2016,TR834,3,2
2020,NUTS,2016,TRA,1,4
2020,NUTS,2016,TRA1,2,2
2020,NUTS,2016,TRA11,3,2
2020,NUTS,2016,TRA2,2,2
2020,NUTS,2016,TRA22,3,2
2020,NUTS,2016,TRB,1,2
2020,NUTS,2016,TRB1,2,2
2020,NUTS,2016,TRB11,3,1
2020,NUTS,2016,TRB13,3,1
2020,NUTS,2016,TRC,1,2
2020,NUTS,2016,TRC3,2,2
2020,NUTS,2016,TRC32,3,1
2020,NUTS,2016,TRC34,3,1
2020,NUTS,2016,UK,0,4221
2020,NUTS,2016,UKC,1,41
2020,NUTS,2016,UKC1,2,27
2020,NUTS,2016,UKC11,3,3
2020,NUTS,2016,UKC12,3,5
2020,NUTS,2016,UKC14,3,19
2020,NUTS,2016,UKC2,2,14
2020,NUTS,2016,UKC22,3,14
2020,NUTS,2016,UKD,1,335
2020,NUTS,2016,UKD1,2,1
2020,NUTS,2016,UKD12,3,1
2020,NUTS,2016,UKD3,2,134
2020,NUTS,2016,UKD33,3,119
2020,NUTS,2016,UKD34,3,10
2020,NUTS,2016,UKD35,3,2
2020,NUTS,2016,UKD36,3,2
2020,NUTS,2016,UKD37,3,1
2020,NUTS,2016,UKD4,2,53
2020,NUTS,2016,UKD42,3,1
2020,NUTS,2016,UKD44,3,42
2020,NUTS,2016,UKD45,3,8
2020,NUTS,2016,UKD47,3,2
2020,NUTS,2016,UKD6,2,8
2020,NUTS,2016,UKD61,3,6
2020,NUTS,2016,UKD62,3,2
2020,NUTS,2016,UKD7,2,139
2020,NUTS,2016,UKD71,3,1
2020,NUTS,2016,UKD72,3,136
2020,NUTS,2016,UKD74,3,2
2020,NUTS,2016,UKE,1,161
2020,NUTS,2016,UKE1,2,8
2020,NUTS,2016,UKE11,3,7
2020,NUTS,2016,UKE12,3,1
2020,NUTS,2016,UKE2,2,24
2020,NUTS,2016,UKE21,3,24
2020,NUTS,2016,UKE3,2,64
2020,NUTS,2016,UKE31,3,4
2020,NUTS,2016,UKE32,3,60
2020,NUTS,2016,UKE4,2,65
2020,NUTS,2016,UKE41,3,4
2020,NUTS,2016,UKE42,3,57
2020,NUTS,2016,UKE44,3,4
2020,NUTS,2016,UKF,1,182
2020,NUTS,2016,UKF1,2,98
2020,NUTS,2016,UKF11,3,1
2020,NUTS,2016,UKF14,3,81
2020,NUTS,2016,UKF15,3,1
2020,NUTS,2016,UKF16,3,15
2020,NUTS,2016,UKF2,2,81
2020,NUTS,2016,UKF21,3,64
2020,NUTS,2016,UKF22,3,13
2020,NUTS,2016,UKF24,3,3
2020,NUTS,2016,UKF25,3,1
2020,NUTS,2016,UKF3,2,3
2020,NUTS,2016,UKF30,3,3
2020,NUTS,2016,UKG,1,215
2020,NUTS,2016,UKG1,2,66
2020,NUTS,2016,UKG12,3,3
2020,NUTS,2016,UKG13,3,63
2020,NUTS,2016,UKG2,2,18
2020,NUTS,2016,UKG22,3,2
2020,NUTS,2016,UKG23,3,2
2020,NUTS,2016,UKG24,3,14
2020,NUTS,2016,UKG3,2,131
2020,NUTS,2016,UKG31,3,116
2020,NUTS,2016,UKG33,3,11
2020,NUTS,2016,UKG39,3,4
2020,NUTS,2016,UKH,1,498
2020,NUTS,2016,UKH1,2,360
2020,NUTS,2016,UKH11,3,1
2020,NUTS,2016,UKH12,3,317
2020,NUTS,2016,UKH14,3,1
2020,NUTS,2016,UKH15,3,3
2020,NUTS,2016,UKH17,3,38
2020,NUTS,2016,UKH2,2,122
2020,NUTS,2016,UKH21,3,3
2020,NUTS,2016,UKH23,3,117
2020,NUTS,2016,UKH25,3,2
2020,NUTS,2016,UKH3,2,16
2020,NUTS,2016,UKH31,3,1
2020,NUTS,2016,UKH34,3,9
2020,NUTS,2016,UKH35,3,4
2020,NUTS,2016,UKH36,3,1
2020,NUTS,2016,UKH37,3,1
2020,NUTS,2016,UKI,1,1262
2020,NUTS,2016,UKI3,2,1122
2020,NUTS,2016,UKI31,3,423
2020,NUTS,2016,UKI32,3,364
2020,NUTS,2016,UKI33,3,311
2020,NUTS,2016,UKI34,3,24
2020,NUTS,2016,UKI4,2,114
2020,NUTS,2016,UKI42,3,85
2020,NUTS,2016,UKI43,3,8
2020,NUTS,2016,UKI44,3,21
2020,NUTS,2016,UKI5,2,9
2020,NUTS,2016,UKI51,3,4
2020,NUTS,2016,UKI52,3,2
2020,NUTS,2016,UKI53,3,3
2020,NUTS,2016,UKI6,2,2
2020,NUTS,2016,UKI62,3,1
2020,NUTS,2016,UKI63,3,1
2020,NUTS,2016,UKI7,2,15
2020,NUTS,2016,UKI74,3,11
2020,NUTS,2016,UKI75,3,4
2020,NUTS,2016,UKJ,1,704
2020,NUTS,2016,UKJ1,2,475
2020,NUTS,2016,UKJ11,3,10
2020,NUTS,2016,UKJ13,3,3
2020,NUTS,2016,UKJ14,3,462
2020,NUTS,2016,UKJ2,2,90
2020,NUTS,2016,UKJ21,3,1
2020,NUTS,2016,UKJ22,3,49
2020,NUTS,2016,UKJ25,3,37
2020,NUTS,2016,UKJ26,3,2
2020,NUTS,2016,UKJ27,3,1
2020,NUTS,2016,UKJ3,2,118
2020,NUTS,2016,UKJ31,3,2
2020,NUTS,2016,UKJ32,3,90
2020,NUTS,2016,UKJ34,3,1
2020,NUTS,2016,UKJ36,3,18
2020,NUTS,2016,UKJ37,3,7
2020,NUTS,2016,UKJ4,2,21
2020,NUTS,2016,UKJ41,3,4
2020,NUTS,2016,UKJ44,3,17
2020,NUTS,2016,UKK,1,331
2020,NUTS,2016,UKK1,2,221
2020,NUTS,2016,UKK11,3,185
2020,NUTS,2016,UKK12,3,27
2020,NUTS,2016,UKK13,3,4
2020,NUTS,2016,UKK14,3,2
2020,NUTS,2016,UKK15,3,3
2020,NUTS,2016,UKK2,2,5
2020,NUTS,2016,UKK21,3,5
2020,NUTS,2016,UKK3,2,14
2020,NUTS,2016,UKK30,3,14
2020,NUTS,2016,UKK4,2,91
2020,NUTS,2016,UKK41,3,4
2020,NUTS,2016,UKK43,3,87
2020,NUTS,2016,UKL,1,106
2020,NUTS,2016,UKL1,2,23
2020,NUTS,2016,UKL12,3,5
2020,NUTS,2016,UKL14,3,2
2020,NUTS,2016,UKL18,3,16
2020,NUTS,2016,UKL2,2,83
2020,NUTS,2016,UKL21,3,8
2020,NUTS,2016,UKL22,3,75
2020,NUTS,2016,UKM,1,360
2020,NUTS,2016,UKM5,2,17
2020,NUTS,2016,UKM50,3,17
2020,NUTS,2016,UKM6,2,1
2020,NUTS,2016,UKM62,3,1
2020,NUTS,2016,UKM7,2,212
2020,NUTS,2016,UKM71,3,5
2020,NUTS,2016,UKM72,3,19
2020,NUTS,2016,UKM73,3,3
2020,NUTS,2016,UKM75,3,181
2020,NUTS,2016,UKM77,3,4
2020,NUTS,2016,UKM8,2,127
2020,NUTS,2016,UKM81,3,1
2020,NUTS,2016,UKM82,3,125
2020,NUTS,2016,UKM84,3,1
2020,NUTS,2016,UKM9,2,3
2020,NUTS,2016,UKM92,3,2
2020,NUTS,2016,UKM95,3,1
2020,NUTS,2016,UKN,1,26
2020,NUTS,2016,UKN0,2,26
2020,NUTS,2016,UKN06,3,21
2020,NUTS,2016,UKN10,3,2
2020,NUTS,2016,UKN14,3,3
2021,NUTS,2021,AT,0,26
2021,NUTS,2021,AT1,1,17
2021,NUTS,2021,AT12,2,5
2021,NUTS,2021,AT126,3,1
2021,NUTS,2021,AT127,3,4
2021,NUTS,2021,AT13,2,12
2021,NUTS,2021,AT130,3,12
2021,NUTS,2021,AT2,1,2
2021,NUTS,2021,AT22,2,2
2021,NUTS,2021,AT221,3,2
2021,NUTS,2021,AT3,1,7
2021,NUTS,2021,AT31,2,1
2021,NUTS,2021,AT312,3,1
2021,NUTS,2021,AT32,2,1
2021,NUTS,2021,AT323,3,1
2021,NUTS,2021,AT33,2,5
2021,NUTS,2021,AT332,3,5
2021,NUTS,2021,BE,0,25
2021,NUTS,2021,BE1,1,5
2021,NUTS,2021,BE10,2,5
2021,NUTS,2021,BE100,3,5
2021,NUTS,2021,BE2,1,17
2021,NUTS,2021,BE21,2,5
2021,NUTS,2021,BE211,3,4
2021,NUTS,2021,BE213,3,1
2021,NUTS,2021,BE22,2,1
2021,NUTS,2021,BE224,3,1
2021,NUTS,2021,BE23,2,9
2021,NUTS,2021,BE234,3,9
2021,NUTS,2021,BE24,2,2
2021,NUTS,2021,BE242,3,2
2021,NUTS,2021,BE3,1,3
2021,NUTS,2021,BE31,2,1
2021,NUTS,2021,BE310,3,1
2021,NUTS,2021,BE33,2,1
2021,NUTS,2021,BE332,3,1
2021,NUTS,2021,BE35,2,1
2021,NUTS,2021,BE352,3,1
2021,NUTS,2021,BG,0,4
2021,NUTS,2021,BG3,1,1
2021,NUTS,2021,BG31,2,1
2021,NUTS,2021,BG314,3,1
2021,NUTS,2021,BG4,1,3
2021,NUTS,2021,BG41,2,3
2021,NUTS,2021,BG411,3,3
2021,NUTS,2021,CH,0,100
2021,NUTS,2021,CH0,1,100
2021,NUTS,2021,CH01,2,46
2021,NUTS,2021,CH011,3,17
2021,NUTS,2021,CH013,3,29
2021,NUTS,2021,CH02,2,14
2021,NUTS,2021,CH021,3,12
2021,NUTS,2021,CH022,3,2
2021,NUTS,2021,CH03,2,18
2021,NUTS,2021,CH031,3,18
2021,NUTS,2021,CH04,2,19
2021,NUTS,2021,CH040,3,19
2021,NUTS,2021,CH05,2,2
2021,NUTS,2021,CH055,3,2
2021,NUTS,2021,CH06,2,1
2021,NUTS,2021,CH061,3,1
2021,NUTS,2021,CY,0,7
2021,NUTS,2021,CY0,1,7
2021,NUTS,2021,CY00,2,7
2021,NUTS,2021,CY000,3,7
2021,NUTS,2021,CZ,0,6
2021,NUTS,2021,CZ0,1,6
2021,NUTS,2021,CZ01,2,2
2021,NUTS,2021,CZ010,3,2
2021,NUTS,2021,CZ05,2,1
2021,NUTS,2021,CZ053,3,1
2021,NUTS,2021,CZ06,2,1
2021,NUTS,2021,CZ064,3,1
2021,NUTS,2021,CZ07,2,1
2021,NUTS,2021,CZ071,3,1
2021,NUTS,2021,CZ08,2,1
2021,NUTS,2021,CZ080,3,1
2021,NUTS,2021,DE,0,124
2021,NUTS,2021,DE1,1,16
2021,NUTS,2021,DE12,2,6
2021,NUTS,2021,DE122,3,2
2021,NUTS,2021,DE125,3,4
2021,NUTS,2021,DE13,2,3
2021,NUTS,2021,DE131,3,3
2021,NUTS,2021,DE14,2,7
2021,NUTS,2021,DE142,3,6
2021,NUTS,2021,DE144,3,1
2021,NUTS,2021,DE2,1,29
2021,NUTS,2021,DE21,2,25
2021,NUTS,2021,DE212,3,25
2021,NUTS,2021,DE23,2,1
2021,NUTS,2021,DE232,3,1
2021,NUTS,2021,DE24,2,1
2021,NUTS,2021,DE242,3,1
2021,NUTS,2021,DE25,2,1
2021,NUTS,2021,DE252,3,1
2021,NUTS,2021,DE26,2,1
2021,NUTS,2021,DE263,3,1
2021,NUTS,2021,DE3,1,21
2021,NUTS,2021,DE30,2,21
2021,NUTS,2021,DE300,3,21
2021,NUTS,2021,DE4,1,2
2021,NUTS,2021,DE40,2,2
2021,NUTS,2021,DE404,3,2
2021,NUTS,2021,DE6,1,1
2021,NUTS,2021,DE60,2,1
2021,NUTS,2021,DE600,3,1
2021,NUTS,2021,DE7,1,9
2021,NUTS,2021,DE71,2,4
2021,NUTS,2021,DE712,3,3
2021,NUTS,2021,DE718,3,1
2021,NUTS,2021,DE72,2,3
2021,NUTS,2021,DE724,3,3
2021,NUTS,2021,DE73,2,2
2021,NUTS,2021,DE731,3,2
2021,NUTS,2021,DE9,1,2
2021,NUTS,2021,DE92,2,1
2021,NUTS,2021,DE929,3,1
2021,NUTS,2021,DE94,2,1
2021,NUTS,2021,DE943,3,1
2021,NUTS,2021,DEA,1,25
2021,NUTS,2021,DEA1,2,1
2021,NUTS,2021,DEA1A,3,1
2021,NUTS,2021,DEA2,2,19
2021,NUTS,2021,DEA22,3,11
2021,NUTS,2021,DEA23,3,4
2021,NUTS,2021,DEA27,3,1
2021,NUTS,2021,DEA2D,3,3
2021,NUTS,2021,DEA3,2,1
2021,NUTS,2021,DEA33,3,1
2021,NUTS,2021,DEA4,2,3
2021,NUTS,2021,DEA41,3,3
2021,NUTS,2021,DEA5,2,1
2021,NUTS,2021,DEA51,3,1
2021,NUTS,2021,DEC,1,2
2021,NUTS,2021,DEC0,2,2
2021,NUTS,2021,DEC01,3,2
2021,NUTS,2021,DED,1,14
2021,NUTS,2021,DED4,2,7
2021,NUTS,2021,DED41,3,7
2021,NUTS,2021,DED5,2,7
2021,NUTS,2021,DED51,3,7
2021,NUTS,2021,DEE,1,1
2021,NUTS,2021,DEE0,2,1
2021,NUTS,2021,DEE03,3,1
2021,NUTS,2021,DEF,1,1
2021,NUTS,2021,DEF0,2,1
2021,NUTS,2021,DEF03,3,1
2021,NUTS,2021,DEG,1,1
2021,NUTS,2021,DEG0,2,1
2021,NUTS,2021,DEG05,3,1
2021,NUTS,2021,DK,0,40
2021,NUTS,2021,DK0,1,40
2021,NUTS,2021,DK01,2,31
2021,NUTS,2021,DK011,3,27
2021,NUTS,2021,DK012,3,4
2021,NUTS,2021,DK03,2,3
2021,NUTS,2021,DK031,3,3
