year,region_type,region_year_spec,region_id,region_level,artificial_intelligence_count
2014,NUTS,2013,UKC22,3,1
2014,NUTS,2013,UKD,1,20
2014,NUTS,2013,UKD3,2,7
2014,NUTS,2013,UKD33,3,7
2014,NUTS,2013,UKD4,2,2
2014,NUTS,2013,UKD44,3,2
2014,NUTS,2013,UKD7,2,11
2014,NUTS,2013,UKD72,3,11
2014,NUTS,2013,UKE,1,8
2014,NUTS,2013,UKE2,2,2
2014,NUTS,2013,UKE21,3,2
2014,NUTS,2013,UKE3,2,3
2014,NUTS,2013,UKE32,3,3
2014,NUTS,2013,UKE4,2,3
2014,NUTS,2013,UKE42,3,3
2014,NUTS,2013,UKF,1,22
2014,NUTS,2013,UKF1,2,15
2014,NUTS,2013,UKF14,3,15
2014,NUTS,2013,UKF2,2,7
2014,NUTS,2013,UKF21,3,5
2014,NUTS,2013,UKF22,3,2
2014,NUTS,2013,UKG,1,9
2014,NUTS,2013,UKG1,2,9
2014,NUTS,2013,UKG13,3,9
2014,NUTS,2013,UKH,1,45
2014,NUTS,2013,UKH1,2,44
2014,NUTS,2013,UKH12,3,41
2014,NUTS,2013,UKH14,3,2
2014,NUTS,2013,UKH15,3,1
2014,NUTS,2013,UKH2,2,1
2014,NUTS,2013,UKH23,3,1
2014,NUTS,2013,UKI,1,32
2014,NUTS,2013,UKI3,2,25
2014,NUTS,2013,UKI31,3,1
2014,NUTS,2013,UKI32,3,12
2014,NUTS,2013,UKI33,3,12
2014,NUTS,2013,UKI4,2,7
2014,NUTS,2013,UKI42,3,7
2014,NUTS,2013,UKJ,1,81
2014,NUTS,2013,UKJ1,2,65
2014,NUTS,2013,UKJ14,3,65
2014,NUTS,2013,UKJ2,2,6
2014,NUTS,2013,UKJ22,3,1
2014,NUTS,2013,UKJ25,3,5
2014,NUTS,2013,UKJ3,2,8
2014,NUTS,2013,UKJ32,3,8
2014,NUTS,2013,UKJ4,2,2
2014,NUTS,2013,UKJ44,3,2
2014,NUTS,2013,UKK,1,12
2014,NUTS,2013,UKK1,2,10
2014,NUTS,2013,UKK11,3,3
2014,NUTS,2013,UKK12,3,7
2014,NUTS,2013,UKK4,2,2
2014,NUTS,2013,UKK43,3,2
2014,NUTS,2013,UKL,1,7
2014,NUTS,2013,UKL1,2,5
2014,NUTS,2013,UKL14,3,5
2014,NUTS,2013,UKL2,2,2
2014,NUTS,2013,UKL22,3,2
2014,NUTS,2013,UKM,1,31
2014,NUTS,2013,UKM2,2,27
2014,NUTS,2013,UKM21,3,1
2014,NUTS,2013,UKM22,3,4
2014,NUTS,2013,UKM25,3,21
2014,NUTS,2013,UKM27,3,1
2014,NUTS,2013,UKM3,2,4
2014,NUTS,2013,UKM34,3,4
2014,NUTS,2013,UKN,1,3
2014,NUTS,2013,UKN0,2,3
2014,NUTS,2013,UKN01,3,3
2015,NUTS,2013,AT,0,33
2015,NUTS,2013,AT1,1,14
2015,NUTS,2013,AT12,2,6
2015,NUTS,2013,AT123,3,1
2015,NUTS,2013,AT126,3,4
2015,NUTS,2013,AT127,3,1
2015,NUTS,2013,AT13,2,8
2015,NUTS,2013,AT130,3,8
2015,NUTS,2013,AT2,1,10
2015,NUTS,2013,AT21,2,1
2015,NUTS,2013,AT211,3,1
2015,NUTS,2013,AT22,2,9
2015,NUTS,2013,AT221,3,8
2015,NUTS,2013,AT223,3,1
2015,NUTS,2013,AT3,1,9
2015,NUTS,2013,AT31,2,4
2015,NUTS,2013,AT312,3,4
2015,NUTS,2013,AT33,2,5
2015,NUTS,2013,AT332,3,5
2015,NUTS,2013,BE,0,35
2015,NUTS,2013,BE1,1,6
2015,NUTS,2013,BE10,2,6
2015,NUTS,2013,BE100,3,6
2015,NUTS,2013,BE2,1,16
2015,NUTS,2013,BE21,2,4
2015,NUTS,2013,BE211,3,2
2015,NUTS,2013,BE213,3,2
2015,NUTS,2013,BE22,2,3
2015,NUTS,2013,BE221,3,3
2015,NUTS,2013,BE23,2,9
2015,NUTS,2013,BE234,3,9
2015,NUTS,2013,BE3,1,13
2015,NUTS,2013,BE31,2,5
2015,NUTS,2013,BE310,3,5
2015,NUTS,2013,BE32,2,3
2015,NUTS,2013,BE323,3,3
2015,NUTS,2013,BE33,2,5
2015,NUTS,2013,BE332,3,5
2015,NUTS,2013,BG,0,6
2015,NUTS,2013,BG4,1,6
2015,NUTS,2013,BG41,2,6
2015,NUTS,2013,BG411,3,6
2015,NUTS,2013,CH,0,98
2015,NUTS,2013,CH0,1,98
2015,NUTS,2013,CH01,2,35
2015,NUTS,2013,CH011,3,30
2015,NUTS,2013,CH012,3,4
2015,NUTS,2013,CH013,3,1
2015,NUTS,2013,CH02,2,6
2015,NUTS,2013,CH021,3,3
2015,NUTS,2013,CH024,3,2
2015,NUTS,2013,CH025,3,1
2015,NUTS,2013,CH03,2,6
2015,NUTS,2013,CH031,3,6
2015,NUTS,2013,CH04,2,47
2015,NUTS,2013,CH040,3,47
2015,NUTS,2013,CH07,2,4
2015,NUTS,2013,CH070,3,4
2015,NUTS,2013,CY,0,1
2015,NUTS,2013,CY0,1,1
2015,NUTS,2013,CY00,2,1
2015,NUTS,2013,CY000,3,1
2015,NUTS,2013,CZ,0,33
2015,NUTS,2013,CZ0,1,33
2015,NUTS,2013,CZ01,2,17
2015,NUTS,2013,CZ010,3,17
2015,NUTS,2013,CZ05,2,1
2015,NUTS,2013,CZ052,3,1
2015,NUTS,2013,CZ06,2,11
2015,NUTS,2013,CZ064,3,11
2015,NUTS,2013,CZ07,2,1
2015,NUTS,2013,CZ071,3,1
2015,NUTS,2013,CZ08,2,3
2015,NUTS,2013,CZ080,3,3
2015,NUTS,2013,DE,0,231
2015,NUTS,2013,DE1,1,40
2015,NUTS,2013,DE11,2,5
2015,NUTS,2013,DE111,3,5
2015,NUTS,2013,DE12,2,10
2015,NUTS,2013,DE122,3,5
2015,NUTS,2013,DE125,3,5
2015,NUTS,2013,DE13,2,17
2015,NUTS,2013,DE131,3,13
2015,NUTS,2013,DE138,3,4
2015,NUTS,2013,DE14,2,8
2015,NUTS,2013,DE142,3,6
2015,NUTS,2013,DE144,3,2
2015,NUTS,2013,DE2,1,85
2015,NUTS,2013,DE21,2,83
2015,NUTS,2013,DE212,3,83
2015,NUTS,2013,DE24,2,1
2015,NUTS,2013,DE242,3,1
2015,NUTS,2013,DE25,2,1
2015,NUTS,2013,DE252,3,1
2015,NUTS,2013,DE3,1,36
2015,NUTS,2013,DE30,2,36
2015,NUTS,2013,DE300,3,36
2015,NUTS,2013,DE5,1,8
2015,NUTS,2013,DE50,2,8
2015,NUTS,2013,DE501,3,8
2015,NUTS,2013,DE6,1,2
2015,NUTS,2013,DE60,2,2
2015,NUTS,2013,DE600,3,2
2015,NUTS,2013,DE7,1,3
2015,NUTS,2013,DE71,2,1
2015,NUTS,2013,DE712,3,1
2015,NUTS,2013,DE73,2,2
2015,NUTS,2013,DE731,3,2
2015,NUTS,2013,DE8,1,1
2015,NUTS,2013,DE80,2,1
2015,NUTS,2013,DE803,3,1
2015,NUTS,2013,DE9,1,2
2015,NUTS,2013,DE91,2,1
2015,NUTS,2013,DE915,3,1
2015,NUTS,2013,DE92,2,1
2015,NUTS,2013,DE929,3,1
2015,NUTS,2013,DEA,1,15
2015,NUTS,2013,DEA1,2,1
2015,NUTS,2013,DEA13,3,1
2015,NUTS,2013,DEA2,2,7
2015,NUTS,2013,DEA22,3,4
2015,NUTS,2013,DEA2D,3,3
2015,NUTS,2013,DEA3,2,3
2015,NUTS,2013,DEA33,3,3
2015,NUTS,2013,DEA4,2,2
2015,NUTS,2013,DEA47,3,2
2015,NUTS,2013,DEA5,2,2
2015,NUTS,2013,DEA51,3,2
2015,NUTS,2013,DEB,1,6
2015,NUTS,2013,DEB3,2,6
2015,NUTS,2013,DEB32,3,2
2015,NUTS,2013,DEB33,3,4
2015,NUTS,2013,DEC,1,8
2015,NUTS,2013,DEC0,2,8
2015,NUTS,2013,DEC01,3,8
2015,NUTS,2013,DED,1,24
2015,NUTS,2013,DED4,2,21
2015,NUTS,2013,DED41,3,11
2015,NUTS,2013,DED43,3,10
2015,NUTS,2013,DED5,2,3
2015,NUTS,2013,DED51,3,3
2015,NUTS,2013,DEF,1,1
2015,NUTS,2013,DEF0,2,1
2015,NUTS,2013,DEF03,3,1
2015,NUTS,2013,DK,0,29
2015,NUTS,2013,DK0,1,29
2015,NUTS,2013,DK01,2,25
2015,NUTS,2013,DK011,3,13
2015,NUTS,2013,DK012,3,12
2015,NUTS,2013,DK04,2,2
2015,NUTS,2013,DK042,3,2
2015,NUTS,2013,DK05,2,2
2015,NUTS,2013,DK050,3,2
2015,NUTS,2013,EE,0,1
2015,NUTS,2013,EE0,1,1
2015,NUTS,2013,EE00,2,1
2015,NUTS,2013,EE008,3,1
2015,NUTS,2013,EL,0,15
2015,NUTS,2013,EL3,1,8
2015,NUTS,2013,EL30,2,8
2015,NUTS,2013,EL303,3,7
2015,NUTS,2013,EL307,3,1
2015,NUTS,2013,EL4,1,4
2015,NUTS,2013,EL41,2,1
2015,NUTS,2013,EL411,3,1
2015,NUTS,2013,EL43,2,3
2015,NUTS,2013,EL434,3,3
2015,NUTS,2013,EL5,1,1
2015,NUTS,2013,EL52,2,1
2015,NUTS,2013,EL522,3,1
2015,NUTS,2013,EL6,1,2
2015,NUTS,2013,EL63,2,2
2015,NUTS,2013,EL632,3,2
2015,NUTS,2013,ES,0,88
2015,NUTS,2013,ES1,1,10
2015,NUTS,2013,ES11,2,7
2015,NUTS,2013,ES111,3,5
2015,NUTS,2013,ES114,3,2
2015,NUTS,2013,ES12,2,1
2015,NUTS,2013,ES120,3,1
2015,NUTS,2013,ES13,2,2
2015,NUTS,2013,ES130,3,2
2015,NUTS,2013,ES2,1,4
2015,NUTS,2013,ES21,2,3
2015,NUTS,2013,ES213,3,3
2015,NUTS,2013,ES24,2,1
2015,NUTS,2013,ES243,3,1
2015,NUTS,2013,ES3,1,30
2015,NUTS,2013,ES30,2,30
2015,NUTS,2013,ES300,3,30
2015,NUTS,2013,ES4,1,4
2015,NUTS,2013,ES41,2,4
2015,NUTS,2013,ES413,3,4
2015,NUTS,2013,ES5,1,31
2015,NUTS,2013,ES51,2,24
2015,NUTS,2013,ES511,3,24
2015,NUTS,2013,ES52,2,6
2015,NUTS,2013,ES522,3,1
2015,NUTS,2013,ES523,3,5
2015,NUTS,2013,ES53,2,1
2015,NUTS,2013,ES532,3,1
2015,NUTS,2013,ES6,1,9
2015,NUTS,2013,ES61,2,2
2015,NUTS,2013,ES618,3,2
2015,NUTS,2013,ES62,2,7
2015,NUTS,2013,ES620,3,7
2015,NUTS,2013,FI,0,15
2015,NUTS,2013,FI1,1,15
2015,NUTS,2013,FI1B,2,11
2015,NUTS,2013,FI1B1,3,11
2015,NUTS,2013,FI1C,2,2
2015,NUTS,2013,FI1C1,3,2
2015,NUTS,2013,FI1D,2,2
2015,NUTS,2013,FI1D6,3,2
2015,NUTS,2013,FR,0,206
2015,NUTS,2013,FR1,1,162
2015,NUTS,2013,FR10,2,162
2015,NUTS,2013,FR101,3,72
2015,NUTS,2013,FR102,3,2
2015,NUTS,2013,FR103,3,37
2015,NUTS,2013,FR104,3,45
2015,NUTS,2013,FR105,3,4
2015,NUTS,2013,FR107,3,1
2015,NUTS,2013,FR108,3,1
2015,NUTS,2013,FR2,1,6
2015,NUTS,2013,FR23,2,3
2015,NUTS,2013,FR232,3,3
2015,NUTS,2013,FR24,2,1
2015,NUTS,2013,FR246,3,1
2015,NUTS,2013,FR25,2,1
2015,NUTS,2013,FR251,3,1
2015,NUTS,2013,FR26,2,1
2015,NUTS,2013,FR261,3,1
2015,NUTS,2013,FR3,1,3
2015,NUTS,2013,FR30,2,3
2015,NUTS,2013,FR301,3,3
2015,NUTS,2013,FR4,1,8
2015,NUTS,2013,FR41,2,5
2015,NUTS,2013,FR411,3,5
2015,NUTS,2013,FR43,2,3
2015,NUTS,2013,FR431,3,3
2015,NUTS,2013,FR5,1,16
2015,NUTS,2013,FR51,2,3
2015,NUTS,2013,FR512,3,1
2015,NUTS,2013,FR514,3,2
2015,NUTS,2013,FR52,2,13
2015,NUTS,2013,FR523,3,13
2015,NUTS,2013,FR6,1,2
2015,NUTS,2013,FR62,2,2
2015,NUTS,2013,FR623,3,2
2015,NUTS,2013,FR7,1,3
2015,NUTS,2013,FR71,2,3
2015,NUTS,2013,FR716,3,3
2015,NUTS,2013,FR8,1,6
2015,NUTS,2013,FR81,2,2
2015,NUTS,2013,FR813,3,2
2015,NUTS,2013,FR82,2,4
2015,NUTS,2013,FR823,3,1
2015,NUTS,2013,FR824,3,3
2015,NUTS,2013,HU,0,6
2015,NUTS,2013,HU1,1,5
2015,NUTS,2013,HU10,2,5
2015,NUTS,2013,HU101,3,5
2015,NUTS,2013,HU3,1,1
2015,NUTS,2013,HU33,2,1
2015,NUTS,2013,HU333,3,1
2015,NUTS,2013,IE,0,6
2015,NUTS,2013,IE0,1,6
2015,NUTS,2013,IE02,2,6
2015,NUTS,2013,IE021,3,3
2015,NUTS,2013,IE022,3,1
2015,NUTS,2013,IE025,3,2
2015,NUTS,2013,IS,0,1
2015,NUTS,2013,IS0,1,1
2015,NUTS,2013,IS00,2,1
2015,NUTS,2013,IS001,3,1
2015,NUTS,2013,IT,0,137
2015,NUTS,2013,ITC,1,37
2015,NUTS,2013,ITC1,2,12
2015,NUTS,2013,ITC11,3,12
2015,NUTS,2013,ITC3,2,7
2015,NUTS,2013,ITC33,3,7
2015,NUTS,2013,ITC4,2,18
2015,NUTS,2013,ITC41,3,2
2015,NUTS,2013,ITC48,3,3
2015,NUTS,2013,ITC4C,3,13
2015,NUTS,2013,ITF,1,9
2015,NUTS,2013,ITF1,2,1
2015,NUTS,2013,ITF12,3,1
2015,NUTS,2013,ITF3,2,3
2015,NUTS,2013,ITF33,3,3
2015,NUTS,2013,ITF4,2,2
2015,NUTS,2013,ITF47,3,2
2015,NUTS,2013,ITF6,2,3
2015,NUTS,2013,ITF61,3,3
2015,NUTS,2013,ITG,1,5
2015,NUTS,2013,ITG1,2,3
2015,NUTS,2013,ITG13,3,1
2015,NUTS,2013,ITG16,3,1
2015,NUTS,2013,ITG17,3,1
2015,NUTS,2013,ITG2,2,2
2015,NUTS,2013,ITG25,3,1
2015,NUTS,2013,ITG27,3,1
2015,NUTS,2013,ITH,1,44
2015,NUTS,2013,ITH1,2,6
2015,NUTS,2013,ITH10,3,6
2015,NUTS,2013,ITH2,2,13
2015,NUTS,2013,ITH20,3,13
2015,NUTS,2013,ITH3,2,16
2015,NUTS,2013,ITH31,3,4
2015,NUTS,2013,ITH36,3,12
2015,NUTS,2013,ITH4,2,2
2015,NUTS,2013,ITH42,3,1
2015,NUTS,2013,ITH44,3,1
2015,NUTS,2013,ITH5,2,7
2015,NUTS,2013,ITH55,3,5
2015,NUTS,2013,ITH56,3,2
2015,NUTS,2013,ITI,1,42
2015,NUTS,2013,ITI1,2,33
2015,NUTS,2013,ITI12,3,1
2015,NUTS,2013,ITI14,3,30
2015,NUTS,2013,ITI17,3,2
2015,NUTS,2013,ITI2,2,2
2015,NUTS,2013,ITI21,3,2
2015,NUTS,2013,ITI4,2,7
2015,NUTS,2013,ITI43,3,7
2015,NUTS,2013,LU,0,5
2015,NUTS,2013,LU0,1,5
2015,NUTS,2013,LU00,2,5
2015,NUTS,2013,LU000,3,5
2015,NUTS,2013,NL,0,74
2015,NUTS,2013,NL1,1,1
2015,NUTS,2013,NL11,2,1
2015,NUTS,2013,NL113,3,1
2015,NUTS,2013,NL2,1,30
2015,NUTS,2013,NL22,2,30
2015,NUTS,2013,NL226,3,30
2015,NUTS,2013,NL3,1,39
2015,NUTS,2013,NL31,2,3
2015,NUTS,2013,NL310,3,3
2015,NUTS,2013,NL32,2,20
2015,NUTS,2013,NL326,3,20
2015,NUTS,2013,NL33,2,16
2015,NUTS,2013,NL333,3,7
2015,NUTS,2013,NL337,3,8
2015,NUTS,2013,NL339,3,1
2015,NUTS,2013,NL4,1,4
2015,NUTS,2013,NL41,2,3
2015,NUTS,2013,NL412,3,2
2015,NUTS,2013,NL414,3,1
2015,NUTS,2013,NL42,2,1
2015,NUTS,2013,NL423,3,1
2015,NUTS,2013,NO,0,4
2015,NUTS,2013,NO0,1,4
2015,NUTS,2013,NO01,2,2
2015,NUTS,2013,NO011,3,1
2015,NUTS,2013,NO012,3,1
2015,NUTS,2013,NO06,2,2
2015,NUTS,2013,NO061,3,2
2015,NUTS,2013,PL,0,31
2015,NUTS,2013,PL1,1,10
2015,NUTS,2013,PL11,2,2
2015,NUTS,2013,PL113,3,2
2015,NUTS,2013,PL12,2,8
2015,NUTS,2013,PL127,3,8
2015,NUTS,2013,PL2,1,11
2015,NUTS,2013,PL21,2,10
2015,NUTS,2013,PL213,3,10
2015,NUTS,2013,PL22,2,1
2015,NUTS,2013,PL224,3,1
2015,NUTS,2013,PL4,1,3
2015,NUTS,2013,PL41,2,1
2015,NUTS,2013,PL415,3,1
2015,NUTS,2013,PL42,2,2
2015,NUTS,2013,PL424,3,2
2015,NUTS,2013,PL5,1,5
2015,NUTS,2013,PL51,2,5
2015,NUTS,2013,PL514,3,5
2015,NUTS,2013,PL6,1,2
2015,NUTS,2013,PL61,2,2
2015,NUTS,2013,PL613,3,2
2015,NUTS,2013,PT,0,8
2015,NUTS,2013,PT1,1,8
2015,NUTS,2013,PT11,2,2
2015,NUTS,2013,PT11A,3,2
2015,NUTS,2013,PT17,2,6
2015,NUTS,2013,PT170,3,6
2015,NUTS,2013,RO,0,4
2015,NUTS,2013,RO1,1,1
2015,NUTS,2013,RO11,2,1
2015,NUTS,2013,RO113,3,1
2015,NUTS,2013,RO3,1,3
2015,NUTS,2013,RO32,2,3
2015,NUTS,2013,RO321,3,2
2015,NUTS,2013,RO322,3,1
2015,NUTS,2013,SE,0,59
2015,NUTS,2013,SE1,1,44
2015,NUTS,2013,SE11,2,18
2015,NUTS,2013,SE110,3,18
2015,NUTS,2013,SE12,2,26
2015,NUTS,2013,SE121,3,11
2015,NUTS,2013,SE123,3,15
2015,NUTS,2013,SE2,1,12
2015,NUTS,2013,SE22,2,1
2015,NUTS,2013,SE224,3,1
2015,NUTS,2013,SE23,2,11
2015,NUTS,2013,SE232,3,11
2015,NUTS,2013,SE3,1,3
2015,NUTS,2013,SE33,2,3
2015,NUTS,2013,SE331,3,1
2015,NUTS,2013,SE332,3,2
2015,NUTS,2013,SI,0,4
2015,NUTS,2013,SI0,1,4
2015,NUTS,2013,SI03,2,3
2015,NUTS,2013,SI032,3,3
2015,NUTS,2013,SI04,2,1
2015,NUTS,2013,SI041,3,1
2015,NUTS,2013,SK,0,1
2015,NUTS,2013,SK0,1,1
2015,NUTS,2013,SK01,2,1
2015,NUTS,2013,SK010,3,1
2015,NUTS,2013,TR,0,17
2015,NUTS,2013,TR1,1,7
2015,NUTS,2013,TR10,2,7
2015,NUTS,2013,TR100,3,7
2015,NUTS,2013,TR4,1,1
2015,NUTS,2013,TR41,2,1
2015,NUTS,2013,TR412,3,1
2015,NUTS,2013,TR5,1,8
2015,NUTS,2013,TR51,2,8
2015,NUTS,2013,TR510,3,8
2015,NUTS,2013,TR8,1,1
2015,NUTS,2013,TR82,2,1
2015,NUTS,2013,TR822,3,1
2015,NUTS,2013,UK,0,334
2015,NUTS,2013,UKC,1,4
2015,NUTS,2013,UKC1,2,3
2015,NUTS,2013,UKC12,3,1
2015,NUTS,2013,UKC14,3,2
2015,NUTS,2013,UKC2,2,1
2015,NUTS,2013,UKC22,3,1
2015,NUTS,2013,UKD,1,17
2015,NUTS,2013,UKD3,2,2
2015,NUTS,2013,UKD33,3,2
2015,NUTS,2013,UKD4,2,7
2015,NUTS,2013,UKD44,3,7
2015,NUTS,2013,UKD7,2,8
2015,NUTS,2013,UKD72,3,8
2015,NUTS,2013,UKE,1,16
2015,NUTS,2013,UKE3,2,12
2015,NUTS,2013,UKE32,3,12
2015,NUTS,2013,UKE4,2,4
2015,NUTS,2013,UKE41,3,1
2015,NUTS,2013,UKE42,3,2
2015,NUTS,2013,UKE44,3,1
2015,NUTS,2013,UKF,1,11
2015,NUTS,2013,UKF1,2,5
2015,NUTS,2013,UKF11,3,1
2015,NUTS,2013,UKF14,3,4
2015,NUTS,2013,UKF2,2,6
2015,NUTS,2013,UKF21,3,6
2015,NUTS,2013,UKG,1,22
2015,NUTS,2013,UKG1,2,16
2015,NUTS,2013,UKG13,3,16
2015,NUTS,2013,UKG3,2,6
2015,NUTS,2013,UKG31,3,5
2015,NUTS,2013,UKG33,3,1
2015,NUTS,2013,UKH,1,61
2015,NUTS,2013,UKH1,2,59
2015,NUTS,2013,UKH12,3,59
2015,NUTS,2013,UKH2,2,1
2015,NUTS,2013,UKH23,3,1
2015,NUTS,2013,UKH3,2,1
2015,NUTS,2013,UKH34,3,1
2015,NUTS,2013,UKI,1,52
2015,NUTS,2013,UKI3,2,34
2015,NUTS,2013,UKI31,3,1
2015,NUTS,2013,UKI32,3,13
2015,NUTS,2013,UKI33,3,20
2015,NUTS,2013,UKI4,2,15
2015,NUTS,2013,UKI42,3,13
2015,NUTS,2013,UKI44,3,2
2015,NUTS,2013,UKI7,2,3
2015,NUTS,2013,UKI74,3,2
2015,NUTS,2013,UKI75,3,1
2015,NUTS,2013,UKJ,1,80
2015,NUTS,2013,UKJ1,2,65
2015,NUTS,2013,UKJ11,3,3
2015,NUTS,2013,UKJ14,3,62
2015,NUTS,2013,UKJ2,2,11
2015,NUTS,2013,UKJ22,3,2
2015,NUTS,2013,UKJ25,3,9
2015,NUTS,2013,UKJ3,2,3
2015,NUTS,2013,UKJ31,3,1
2015,NUTS,2013,UKJ32,3,2
2015,NUTS,2013,UKJ4,2,1
2015,NUTS,2013,UKJ44,3,1
2015,NUTS,2013,UKK,1,17
2015,NUTS,2013,UKK1,2,12
2015,NUTS,2013,UKK11,3,6
2015,NUTS,2013,UKK12,3,5
2015,NUTS,2013,UKK14,3,1
2015,NUTS,2013,UKK2,2,1
2015,NUTS,2013,UKK21,3,1
2015,NUTS,2013,UKK4,2,4
2015,NUTS,2013,UKK41,3,1
2015,NUTS,2013,UKK43,3,3
2015,NUTS,2013,UKL,1,9
2015,NUTS,2013,UKL1,2,5
2015,NUTS,2013,UKL14,3,5
2015,NUTS,2013,UKL2,2,4
2015,NUTS,2013,UKL22,3,4
2015,NUTS,2013,UKM,1,42
2015,NUTS,2013,UKM2,2,38
2015,NUTS,2013,UKM21,3,1
2015,NUTS,2013,UKM22,3,3
2015,NUTS,2013,UKM25,3,34
2015,NUTS,2013,UKM3,2,2
2015,NUTS,2013,UKM34,3,2
2015,NUTS,2013,UKM5,2,2
2015,NUTS,2013,UKM50,3,2
2015,NUTS,2013,UKN,1,3
2015,NUTS,2013,UKN0,2,3
2015,NUTS,2013,UKN01,3,3
2016,NUTS,2016,AT,0,57
2016,NUTS,2016,AT1,1,34
2016,NUTS,2016,AT12,2,9
2016,NUTS,2016,AT126,3,7
2016,NUTS,2016,AT127,3,2
2016,NUTS,2016,AT13,2,25
2016,NUTS,2016,AT130,3,25
2016,NUTS,2016,AT2,1,14
2016,NUTS,2016,AT21,2,3
2016,NUTS,2016,AT211,3,3
2016,NUTS,2016,AT22,2,11
2016,NUTS,2016,AT221,3,11
2016,NUTS,2016,AT3,1,9
2016,NUTS,2016,AT31,2,5
2016,NUTS,2016,AT312,3,5
2016,NUTS,2016,AT32,2,2
2016,NUTS,2016,AT323,3,2
2016,NUTS,2016,AT33,2,2
2016,NUTS,2016,AT332,3,2
2016,NUTS,2016,BE,0,34
2016,NUTS,2016,BE1,1,8
2016,NUTS,2016,BE10,2,8
2016,NUTS,2016,BE100,3,8
2016,NUTS,2016,BE2,1,16
2016,NUTS,2016,BE23,2,14
2016,NUTS,2016,BE234,3,14
2016,NUTS,2016,BE24,2,2
2016,NUTS,2016,BE242,3,2
2016,NUTS,2016,BE3,1,10
2016,NUTS,2016,BE31,2,6
2016,NUTS,2016,BE310,3,6
2016,NUTS,2016,BE32,2,1
2016,NUTS,2016,BE323,3,1
2016,NUTS,2016,BE33,2,3
2016,NUTS,2016,BE332,3,3
2016,NUTS,2016,BG,0,1
2016,NUTS,2016,BG4,1,1
2016,NUTS,2016,BG41,2,1
2016,NUTS,2016,BG411,3,1
2016,NUTS,2016,CH,0,166
2016,NUTS,2016,CH0,1,166
2016,NUTS,2016,CH01,2,65
2016,NUTS,2016,CH011,3,57
2016,NUTS,2016,CH012,3,8
2016,NUTS,2016,CH02,2,5
2016,NUTS,2016,CH021,3,2
2016,NUTS,2016,CH022,3,1
2016,NUTS,2016,CH024,3,2
2016,NUTS,2016,CH03,2,1
2016,NUTS,2016,CH031,3,1
2016,NUTS,2016,CH04,2,86
2016,NUTS,2016,CH040,3,86
2016,NUTS,2016,CH07,2,9
2016,NUTS,2016,CH070,3,9
2016,NUTS,2016,CY,0,5
2016,NUTS,2016,CY0,1,5
2016,NUTS,2016,CY00,2,5
2016,NUTS,2016,CY000,3,5
2016,NUTS,2016,CZ,0,43
2016,NUTS,2016,CZ0,1,43
2016,NUTS,2016,CZ01,2,14
2016,NUTS,2016,CZ010,3,14
2016,NUTS,2016,CZ05,2,1
2016,NUTS,2016,CZ052,3,1
2016,NUTS,2016,CZ06,2,27
2016,NUTS,2016,CZ064,3,27
2016,NUTS,2016,CZ08,2,1
2016,NUTS,2016,CZ080,3,1
2016,NUTS,2016,DE,0,356
2016,NUTS,2016,DE1,1,48
2016,NUTS,2016,DE11,2,7
2016,NUTS,2016,DE111,3,7
2016,NUTS,2016,DE12,2,13
2016,NUTS,2016,DE122,3,2
2016,NUTS,2016,DE125,3,11
2016,NUTS,2016,DE13,2,18
2016,NUTS,2016,DE131,3,16
2016,NUTS,2016,DE138,3,2
2016,NUTS,2016,DE14,2,10
2016,NUTS,2016,DE142,3,4
2016,NUTS,2016,DE144,3,5
2016,NUTS,2016,DE148,3,1
2016,NUTS,2016,DE2,1,126
2016,NUTS,2016,DE21,2,116
2016,NUTS,2016,DE212,3,116
2016,NUTS,2016,DE22,2,2
2016,NUTS,2016,DE222,3,2
2016,NUTS,2016,DE24,2,1
2016,NUTS,2016,DE241,3,1
2016,NUTS,2016,DE25,2,6
2016,NUTS,2016,DE252,3,6
2016,NUTS,2016,DE27,2,1
2016,NUTS,2016,DE271,3,1
2016,NUTS,2016,DE3,1,47
2016,NUTS,2016,DE30,2,47
2016,NUTS,2016,DE300,3,47
2016,NUTS,2016,DE4,1,11
2016,NUTS,2016,DE40,2,11
2016,NUTS,2016,DE403,3,1
2016,NUTS,2016,DE404,3,10
2016,NUTS,2016,DE5,1,9
2016,NUTS,2016,DE50,2,9
2016,NUTS,2016,DE501,3,9
2016,NUTS,2016,DE6,1,2
2016,NUTS,2016,DE60,2,2
2016,NUTS,2016,DE600,3,2
2016,NUTS,2016,DE7,1,5
2016,NUTS,2016,DE71,2,3
2016,NUTS,2016,DE712,3,3
2016,NUTS,2016,DE73,2,2
2016,NUTS,2016,DE731,3,2
2016,NUTS,2016,DE8,1,2
2016,NUTS,2016,DE80,2,2
2016,NUTS,2016,DE803,3,2
2016,NUTS,2016,DE9,1,5
2016,NUTS,2016,DE91,2,3
2016,NUTS,2016,DE911,3,2
2016,NUTS,2016,DE91C,3,1
2016,NUTS,2016,DE92,2,2
2016,NUTS,2016,DE929,3,2
2016,NUTS,2016,DEA,1,37
2016,NUTS,2016,DEA2,2,25
2016,NUTS,2016,DEA22,3,11
2016,NUTS,2016,DEA23,3,2
2016,NUTS,2016,DEA26,3,1
2016,NUTS,2016,DEA2C,3,2
2016,NUTS,2016,DEA2D,3,9
2016,NUTS,2016,DEA3,2,1
2016,NUTS,2016,DEA33,3,1
