year,region_type,region_year_spec,region_id,region_level,sdg_11_project_count
2014,NUTS,2013,AT,0,6
2014,NUTS,2013,BE,0,10
2014,NUTS,2013,DE,0,5
2014,NUTS,2013,ES,0,13
2014,NUTS,2013,FI,0,6
2014,NUTS,2013,HU,0,2
2014,NUTS,2013,IT,0,9
2014,NUTS,2013,NL,0,5
2014,NUTS,2013,PL,0,3
2014,NUTS,2013,PT,0,2
2014,NUTS,2013,SE,0,3
2014,NUTS,2013,SI,0,4
2014,NUTS,2013,UK,0,3
2015,NUTS,2013,AT,0,75
2015,NUTS,2013,BE,0,127
2015,NUTS,2013,BG,0,1
2015,NUTS,2013,CY,0,3
2015,NUTS,2013,CZ,0,19
2015,NUTS,2013,DE,0,261
2015,NUTS,2013,DK,0,54
2015,NUTS,2013,EE,0,17
2015,NUTS,2013,ES,0,149
2015,NUTS,2013,FI,0,32
2015,NUTS,2013,FR,0,108
2015,NUTS,2013,HR,0,20
2015,NUTS,2013,HU,0,30
2015,NUTS,2013,IE,0,25
2015,NUTS,2013,IT,0,242
2015,NUTS,2013,LT,0,5
2015,NUTS,2013,LU,0,15
2015,NUTS,2013,LV,0,12
2015,NUTS,2013,MT,0,1
2015,NUTS,2013,NL,0,188
2015,NUTS,2013,PL,0,24
2015,NUTS,2013,PT,0,40
2015,NUTS,2013,RO,0,14
2015,NUTS,2013,SE,0,58
2015,NUTS,2013,SI,0,32
2015,NUTS,2013,SK,0,10
2015,NUTS,2013,UK,0,148
2016,NUTS,2016,AT,0,90
2016,NUTS,2016,BE,0,142
2016,NUTS,2016,BG,0,2
2016,NUTS,2016,CY,0,6
2016,NUTS,2016,CZ,0,19
2016,NUTS,2016,DE,0,277
2016,NUTS,2016,DK,0,64
2016,NUTS,2016,EE,0,20
2016,NUTS,2016,ES,0,149
2016,NUTS,2016,FI,0,55
2016,NUTS,2016,FR,0,144
2016,NUTS,2016,HR,0,27
2016,NUTS,2016,HU,0,37
2016,NUTS,2016,IE,0,32
2016,NUTS,2016,IT,0,350
2016,NUTS,2016,LT,0,11
2016,NUTS,2016,LU,0,9
2016,NUTS,2016,LV,0,14
2016,NUTS,2016,MT,0,2
2016,NUTS,2016,NL,0,205
2016,NUTS,2016,PL,0,21
2016,NUTS,2016,PT,0,51
2016,NUTS,2016,RO,0,18
2016,NUTS,2016,SE,0,69
2016,NUTS,2016,SI,0,39
2016,NUTS,2016,SK,0,18
2016,NUTS,2016,UK,0,147
2017,NUTS,2016,AT,0,81
2017,NUTS,2016,BE,0,138
2017,NUTS,2016,CY,0,2
2017,NUTS,2016,CZ,0,20
2017,NUTS,2016,DE,0,254
2017,NUTS,2016,DK,0,49
2017,NUTS,2016,EE,0,10
2017,NUTS,2016,ES,0,145
