year,region_type,region_year_spec,region_id,region_level,sdg_02_project_specialisation
2015,NUTS,2013,AT,0,1.06
2015,NUTS,2013,BE,0,0.98
2015,NUTS,2013,CY,0,1.1
2015,NUTS,2013,CZ,0,1.36
2015,NUTS,2013,DE,0,0.77
2015,NUTS,2013,DK,0,1.54
2015,NUTS,2013,EE,0,1.17
2015,NUTS,2013,ES,0,1.14
2015,NUTS,2013,FI,0,1.0
2015,NUTS,2013,FR,0,0.91
2015,NUTS,2013,HR,0,0.83
2015,NUTS,2013,HU,0,1.06
2015,NUTS,2013,IE,0,1.25
2015,NUTS,2013,IT,0,1.05
2015,NUTS,2013,LT,0,0.82
2015,NUTS,2013,LU,0,0.18
2015,NUTS,2013,LV,0,0.88
2015,NUTS,2013,NL,0,1.27
2015,NUTS,2013,PL,0,0.54
2015,NUTS,2013,PT,0,1.0
2015,NUTS,2013,RO,0,1.06
2015,NUTS,2013,SE,0,1.08
2015,NUTS,2013,SI,0,1.24
2015,NUTS,2013,SK,0,0.68
2015,NUTS,2013,UK,0,0.82
2016,NUTS,2016,AT,0,0.9
2016,NUTS,2016,BE,0,1.21
2016,NUTS,2016,CY,0,1.28
2016,NUTS,2016,CZ,0,0.51
2016,NUTS,2016,DE,0,0.82
2016,NUTS,2016,DK,0,1.08
2016,NUTS,2016,EE,0,0.63
2016,NUTS,2016,ES,0,1.13
2016,NUTS,2016,FI,0,0.85
2016,NUTS,2016,FR,0,0.87
2016,NUTS,2016,HR,0,1.72
2016,NUTS,2016,HU,0,1.63
2016,NUTS,2016,IE,0,1.58
2016,NUTS,2016,IT,0,1.1
2016,NUTS,2016,LT,0,0.82
2016,NUTS,2016,LU,0,0.81
2016,NUTS,2016,LV,0,1.09
2016,NUTS,2016,NL,0,1.1
2016,NUTS,2016,PL,0,0.82
2016,NUTS,2016,PT,0,1.16
2016,NUTS,2016,RO,0,1.48
2016,NUTS,2016,SE,0,0.9
2016,NUTS,2016,SI,0,1.1
2016,NUTS,2016,SK,0,0.66
2016,NUTS,2016,UK,0,0.76
2017,NUTS,2016,AT,0,0.78
2017,NUTS,2016,BE,0,1.19
2017,NUTS,2016,CY,0,0.83
2017,NUTS,2016,CZ,0,1.07
2017,NUTS,2016,DE,0,0.78
2017,NUTS,2016,DK,0,1.56
2017,NUTS,2016,EE,0,0.67
2017,NUTS,2016,ES,0,1.07
2017,NUTS,2016,FI,0,0.82
2017,NUTS,2016,FR,0,1.05
2017,NUTS,2016,HR,0,1.82
2017,NUTS,2016,HU,0,1.29
2017,NUTS,2016,IE,0,1.39
2017,NUTS,2016,IT,0,1.06
2017,NUTS,2016,LT,0,0.99
2017,NUTS,2016,LU,0,0.66
2017,NUTS,2016,LV,0,0.94
2017,NUTS,2016,NL,0,1.08
2017,NUTS,2016,PL,0,0.79
2017,NUTS,2016,PT,0,1.4
2017,NUTS,2016,RO,0,1.28
2017,NUTS,2016,SE,0,0.81
2017,NUTS,2016,SI,0,0.74
2017,NUTS,2016,SK,0,0.96
2017,NUTS,2016,UK,0,0.81
2018,NUTS,2016,AT,0,0.95
2018,NUTS,2016,BE,0,1.2
2018,NUTS,2016,BG,0,1.32
2018,NUTS,2016,CZ,0,1.41
2018,NUTS,2016,DE,0,0.82
