year,region_type,region_year_spec,region_id,region_level,sdg_14_project_count
2014,NUTS,2013,BE,0,1
2014,NUTS,2013,DE,0,3
2014,NUTS,2013,DK,0,2
2014,NUTS,2013,EE,0,1
2014,NUTS,2013,ES,0,4
2014,NUTS,2013,FI,0,2
2014,NUTS,2013,FR,0,2
2014,NUTS,2013,IT,0,5
2014,NUTS,2013,LT,0,1
2014,NUTS,2013,NL,0,1
2014,NUTS,2013,PT,0,2
2014,NUTS,2013,SI,0,1
2014,NUTS,2013,UK,0,3
2015,NUTS,2013,AT,0,6
2015,NUTS,2013,BE,0,27
2015,NUTS,2013,CY,0,1
2015,NUTS,2013,CZ,0,6
2015,NUTS,2013,DE,0,53
2015,NUTS,2013,DK,0,10
2015,NUTS,2013,EE,0,7
2015,NUTS,2013,ES,0,26
2015,NUTS,2013,FI,0,4
2015,NUTS,2013,FR,0,43
2015,NUTS,2013,HR,0,1
2015,NUTS,2013,HU,0,4
2015,NUTS,2013,IE,0,3
2015,NUTS,2013,IT,0,32
2015,NUTS,2013,LT,0,1
2015,NUTS,2013,NL,0,33
2015,NUTS,2013,PT,0,10
2015,NUTS,2013,RO,0,4
2015,NUTS,2013,SE,0,6
2015,NUTS,2013,SI,0,2
2015,NUTS,2013,SK,0,1
2015,NUTS,2013,UK,0,28
2016,NUTS,2016,AT,0,5
2016,NUTS,2016,BE,0,15
2016,NUTS,2016,CY,0,3
2016,NUTS,2016,CZ,0,3
2016,NUTS,2016,DE,0,45
2016,NUTS,2016,DK,0,17
2016,NUTS,2016,EE,0,7
2016,NUTS,2016,ES,0,25
2016,NUTS,2016,FI,0,9
2016,NUTS,2016,FR,0,33
2016,NUTS,2016,HR,0,2
2016,NUTS,2016,HU,0,1
2016,NUTS,2016,IE,0,5
2016,NUTS,2016,IT,0,34
2016,NUTS,2016,LT,0,1
2016,NUTS,2016,LV,0,1
2016,NUTS,2016,MT,0,1
2016,NUTS,2016,NL,0,24
2016,NUTS,2016,PL,0,3
2016,NUTS,2016,PT,0,10
2016,NUTS,2016,RO,0,1
2016,NUTS,2016,SE,0,9
2016,NUTS,2016,SI,0,3
2016,NUTS,2016,UK,0,33
2017,NUTS,2016,AT,0,4
2017,NUTS,2016,BE,0,9
2017,NUTS,2016,CY,0,3
2017,NUTS,2016,DE,0,28
2017,NUTS,2016,DK,0,7
2017,NUTS,2016,EE,0,1
2017,NUTS,2016,ES,0,28
2017,NUTS,2016,FI,0,2
2017,NUTS,2016,FR,0,30
2017,NUTS,2016,HR,0,1
2017,NUTS,2016,HU,0,2
2017,NUTS,2016,IE,0,4
2017,NUTS,2016,IT,0,28
2017,NUTS,2016,NL,0,29
2017,NUTS,2016,PL,0,2
2017,NUTS,2016,PT,0,12
2017,NUTS,2016,SE,0,4
2017,NUTS,2016,SI,0,2
2017,NUTS,2016,UK,0,24
2018,NUTS,2016,AT,0,2
2018,NUTS,2016,BE,0,6
2018,NUTS,2016,DE,0,22
2018,NUTS,2016,DK,0,7
2018,NUTS,2016,EE,0,1
2018,NUTS,2016,ES,0,26
2018,NUTS,2016,FI,0,4
2018,NUTS,2016,FR,0,30
2018,NUTS,2016,HR,0,1
2018,NUTS,2016,HU,0,4
2018,NUTS,2016,IE,0,2
2018,NUTS,2016,IT,0,38
2018,NUTS,2016,NL,0,14
2018,NUTS,2016,PL,0,1
2018,NUTS,2016,PT,0,5
2018,NUTS,2016,SE,0,5
2018,NUTS,2016,SI,0,2
2018,NUTS,2016,UK,0,20
2019,NUTS,2016,AT,0,5
2019,NUTS,2016,BE,0,23
2019,NUTS,2016,CZ,0,3
2019,NUTS,2016,DE,0,45
2019,NUTS,2016,DK,0,13
2019,NUTS,2016,EE,0,3
2019,NUTS,2016,ES,0,32
2019,NUTS,2016,FI,0,9
2019,NUTS,2016,FR,0,42
2019,NUTS,2016,IE,0,9
2019,NUTS,2016,IT,0,24
2019,NUTS,2016,LT,0,1
2019,NUTS,2016,NL,0,26
2019,NUTS,2016,PT,0,11
2019,NUTS,2016,RO,0,1
2019,NUTS,2016,SE,0,5
2019,NUTS,2016,SI,0,1
2019,NUTS,2016,UK,0,30
2020,NUTS,2016,AT,0,10
2020,NUTS,2016,BE,0,19
2020,NUTS,2016,CY,0,4
2020,NUTS,2016,CZ,0,3
2020,NUTS,2016,DE,0,51
2020,NUTS,2016,DK,0,17
2020,NUTS,2016,EE,0,3
2020,NUTS,2016,ES,0,27
2020,NUTS,2016,FI,0,18
2020,NUTS,2016,FR,0,48
2020,NUTS,2016,HR,0,7
2020,NUTS,2016,HU,0,6
2020,NUTS,2016,IE,0,4
2020,NUTS,2016,IT,0,32
2020,NUTS,2016,LU,0,1
2020,NUTS,2016,NL,0,35
2020,NUTS,2016,PT,0,13
2020,NUTS,2016,RO,0,1
2020,NUTS,2016,SE,0,10
2020,NUTS,2016,SI,0,3
2020,NUTS,2016,SK,0,1
2020,NUTS,2016,UK,0,29
2021,NUTS,2021,AT,0,5
2021,NUTS,2021,BE,0,13
2021,NUTS,2021,CY,0,1
2021,NUTS,2021,CZ,0,1
2021,NUTS,2021,DE,0,39
2021,NUTS,2021,DK,0,15
2021,NUTS,2021,EE,0,3
2021,NUTS,2021,ES,0,24
2021,NUTS,2021,FI,0,7
2021,NUTS,2021,FR,0,32
2021,NUTS,2021,HR,0,1
