year,region_type,region_year_spec,region_id,region_level,sdg_05_project_specialisation
2015,NUTS,2013,AT,0,0.9
2015,NUTS,2013,BE,0,1.32
2015,NUTS,2013,DE,0,0.81
2015,NUTS,2013,DK,0,1.71
2015,NUTS,2013,EE,0,1.46
2015,NUTS,2013,ES,0,0.49
2015,NUTS,2013,FI,0,0.52
2015,NUTS,2013,FR,0,1.35
2015,NUTS,2013,HR,0,1.72
2015,NUTS,2013,HU,0,1.57
2015,NUTS,2013,IE,0,0.82
2015,NUTS,2013,IT,0,1.11
2015,NUTS,2013,LV,0,2.76
2015,NUTS,2013,MT,0,23.32
2015,NUTS,2013,NL,0,1.44
2015,NUTS,2013,PL,0,2.25
2015,NUTS,2013,PT,0,0.57
2015,NUTS,2013,RO,0,1.89
2015,NUTS,2013,SE,0,0.37
2015,NUTS,2013,SI,0,0.81
2015,NUTS,2013,UK,0,0.6
2016,NUTS,2016,AT,0,2.06
2016,NUTS,2016,BE,0,0.74
2016,NUTS,2016,DE,0,0.57
2016,NUTS,2016,DK,0,0.54
2016,NUTS,2016,EE,0,7.97
2016,NUTS,2016,ES,0,0.92
2016,NUTS,2016,FI,0,1.38
2016,NUTS,2016,HU,0,1.28
2016,NUTS,2016,IE,0,1.08
2016,NUTS,2016,IT,0,1.37
2016,NUTS,2016,LT,0,6.94
2016,NUTS,2016,LU,0,4.27
2016,NUTS,2016,NL,0,0.18
2016,NUTS,2016,PT,0,3.38
2016,NUTS,2016,SE,0,1.5
2016,NUTS,2016,SI,0,5.18
2016,NUTS,2016,UK,0,0.89
2017,NUTS,2016,AT,0,2.95
2017,NUTS,2016,BE,0,0.54
2017,NUTS,2016,CZ,0,5.13
2017,NUTS,2016,DE,0,0.25
2017,NUTS,2016,EE,0,3.2
2017,NUTS,2016,ES,0,2.38
2017,NUTS,2016,FR,0,0.61
2017,NUTS,2016,HU,0,1.62
2017,NUTS,2016,IE,0,1.28
2017,NUTS,2016,IT,0,0.82
2017,NUTS,2016,LU,0,3.93
2017,NUTS,2016,MT,0,74.07
2017,NUTS,2016,NL,0,0.56
2017,NUTS,2016,PL,0,2.9
2017,NUTS,2016,PT,0,0.98
2017,NUTS,2016,RO,0,3.07
2017,NUTS,2016,SE,0,0.49
2017,NUTS,2016,SI,0,1.1
2017,NUTS,2016,SK,0,2.87
2017,NUTS,2016,UK,0,1.1
2018,NUTS,2016,AT,0,1.36
2018,NUTS,2016,BE,0,0.73
2018,NUTS,2016,DE,0,0.86
2018,NUTS,2016,DK,0,0.3
2018,NUTS,2016,EE,0,1.41
2018,NUTS,2016,ES,0,1.13
2018,NUTS,2016,FI,0,1.02
2018,NUTS,2016,FR,0,0.68
2018,NUTS,2016,HR,0,1.02
2018,NUTS,2016,HU,0,2.76
2018,NUTS,2016,IE,0,1.96
2018,NUTS,2016,IT,0,0.78
2018,NUTS,2016,NL,0,0.4
2018,NUTS,2016,PL,0,0.89
2018,NUTS,2016,PT,0,3.09
2018,NUTS,2016,RO,0,4.72
2018,NUTS,2016,SE,0,0.87
2018,NUTS,2016,SI,0,3.67
2018,NUTS,2016,UK,0,1.75
2019,NUTS,2016,AT,0,0.71
2019,NUTS,2016,BE,0,0.73
2019,NUTS,2016,CZ,0,2.72
2019,NUTS,2016,DE,0,0.53
2019,NUTS,2016,DK,0,2.87
2019,NUTS,2016,EE,0,1.89
2019,NUTS,2016,ES,0,1.03
2019,NUTS,2016,FI,0,0.56
2019,NUTS,2016,FR,0,0.5
2019,NUTS,2016,HR,0,3.13
2019,NUTS,2016,HU,0,1.92
2019,NUTS,2016,IE,0,1.9
2019,NUTS,2016,IT,0,0.73
2019,NUTS,2016,LT,0,4.44
2019,NUTS,2016,NL,0,0.84
2019,NUTS,2016,PT,0,0.7
2019,NUTS,2016,SE,0,1.5
2019,NUTS,2016,SI,0,0.94
2019,NUTS,2016,UK,0,2.42
2020,NUTS,2016,AT,0,1.02
2020,NUTS,2016,BE,0,1.07
2020,NUTS,2016,CZ,0,2.8
2020,NUTS,2016,DE,0,0.7
2020,NUTS,2016,EE,0,1.4
2020,NUTS,2016,ES,0,0.74
2020,NUTS,2016,FI,0,0.5
2020,NUTS,2016,FR,0,0.49
2020,NUTS,2016,HR,0,1.72
2020,NUTS,2016,HU,0,1.02
2020,NUTS,2016,IE,0,4.02
2020,NUTS,2016,IT,0,0.61
2020,NUTS,2016,NL,0,1.15
2020,NUTS,2016,SE,0,2.74
2020,NUTS,2016,SI,0,0.9
2020,NUTS,2016,SK,0,4.46
2020,NUTS,2016,UK,0,2.85
2021,NUTS,2021,AT,0,1.16
2021,NUTS,2021,BE,0,1.53
2021,NUTS,2021,DE,0,0.69
2021,NUTS,2021,DK,0,0.52
2021,NUTS,2021,ES,0,1.66
2021,NUTS,2021,FI,0,0.56
