year,region_type,region_year_spec,region_id,region_level,sdg_15_project_count
2014,NUTS,2013,DE,0,1
2014,NUTS,2013,ES,0,3
2014,NUTS,2013,HU,0,1
2014,NUTS,2013,IT,0,5
2014,NUTS,2013,NL,0,1
2015,NUTS,2013,AT,0,38
2015,NUTS,2013,BE,0,52
2015,NUTS,2013,CY,0,4
2015,NUTS,2013,CZ,0,13
2015,NUTS,2013,DE,0,131
2015,NUTS,2013,DK,0,36
2015,NUTS,2013,EE,0,11
2015,NUTS,2013,ES,0,77
2015,NUTS,2013,FI,0,22
2015,NUTS,2013,FR,0,91
2015,NUTS,2013,HR,0,5
2015,NUTS,2013,HU,0,17
2015,NUTS,2013,IE,0,11
2015,NUTS,2013,IT,0,111
2015,NUTS,2013,LT,0,6
2015,NUTS,2013,LU,0,2
2015,NUTS,2013,LV,0,5
2015,NUTS,2013,MT,0,1
2015,NUTS,2013,NL,0,117
2015,NUTS,2013,PL,0,11
2015,NUTS,2013,PT,0,22
2015,NUTS,2013,RO,0,10
2015,NUTS,2013,SE,0,27
2015,NUTS,2013,SI,0,14
2015,NUTS,2013,SK,0,11
2015,NUTS,2013,UK,0,74
2016,NUTS,2016,AT,0,37
2016,NUTS,2016,BE,0,59
2016,NUTS,2016,CY,0,2
2016,NUTS,2016,CZ,0,5
2016,NUTS,2016,DE,0,160
2016,NUTS,2016,DK,0,42
2016,NUTS,2016,EE,0,5
2016,NUTS,2016,ES,0,102
2016,NUTS,2016,FI,0,28
2016,NUTS,2016,FR,0,115
2016,NUTS,2016,HR,0,7
2016,NUTS,2016,HU,0,14
2016,NUTS,2016,IE,0,24
2016,NUTS,2016,IT,0,191
2016,NUTS,2016,LT,0,6
2016,NUTS,2016,LU,0,3
2016,NUTS,2016,LV,0,5
2016,NUTS,2016,NL,0,102
2016,NUTS,2016,PL,0,7
2016,NUTS,2016,PT,0,33
2016,NUTS,2016,RO,0,8
2016,NUTS,2016,SE,0,42
2016,NUTS,2016,SI,0,18
2016,NUTS,2016,SK,0,4
2016,NUTS,2016,UK,0,85
2017,NUTS,2016,AT,0,36
2017,NUTS,2016,BE,0,61
2017,NUTS,2016,CY,0,3
2017,NUTS,2016,CZ,0,10
2017,NUTS,2016,DE,0,111
2017,NUTS,2016,DK,0,49
2017,NUTS,2016,EE,0,2
2017,NUTS,2016,ES,0,72
2017,NUTS,2016,FI,0,33
2017,NUTS,2016,FR,0,102
2017,NUTS,2016,HR,0,5
2017,NUTS,2016,HU,0,15
2017,NUTS,2016,IE,0,13
2017,NUTS,2016,IT,0,155
2017,NUTS,2016,LT,0,3
2017,NUTS,2016,LU,0,1
2017,NUTS,2016,LV,0,4
2017,NUTS,2016,NL,0,95
2017,NUTS,2016,PL,0,13
2017,NUTS,2016,PT,0,26
2017,NUTS,2016,RO,0,8
2017,NUTS,2016,SE,0,29
2017,NUTS,2016,SI,0,15
2017,NUTS,2016,SK,0,6
2017,NUTS,2016,UK,0,62
2018,NUTS,2016,AT,0,55
2018,NUTS,2016,BE,0,72
2018,NUTS,2016,BG,0,1
2018,NUTS,2016,CY,0,1
2018,NUTS,2016,CZ,0,11
2018,NUTS,2016,DE,0,130
2018,NUTS,2016,DK,0,35
2018,NUTS,2016,EE,0,4
2018,NUTS,2016,ES,0,84
2018,NUTS,2016,FI,0,39
2018,NUTS,2016,FR,0,95
2018,NUTS,2016,HR,0,10
2018,NUTS,2016,HU,0,20
2018,NUTS,2016,IE,0,19
2018,NUTS,2016,IT,0,145
2018,NUTS,2016,LT,0,1
2018,NUTS,2016,LU,0,1
2018,NUTS,2016,LV,0,2
2018,NUTS,2016,MT,0,1
2018,NUTS,2016,NL,0,91
2018,NUTS,2016,PL,0,5
2018,NUTS,2016,PT,0,8
2018,NUTS,2016,RO,0,9
2018,NUTS,2016,SE,0,36
2018,NUTS,2016,SI,0,12
2018,NUTS,2016,SK,0,3
2018,NUTS,2016,UK,0,62
2019,NUTS,2016,AT,0,42
2019,NUTS,2016,BE,0,94
2019,NUTS,2016,BG,0,2
2019,NUTS,2016,CY,0,3
2019,NUTS,2016,CZ,0,12
2019,NUTS,2016,DE,0,116
2019,NUTS,2016,DK,0,48
2019,NUTS,2016,EE,0,5
2019,NUTS,2016,ES,0,83
2019,NUTS,2016,FI,0,28
2019,NUTS,2016,FR,0,94
2019,NUTS,2016,HR,0,6
2019,NUTS,2016,HU,0,17
2019,NUTS,2016,IE,0,24
2019,NUTS,2016,IT,0,108
2019,NUTS,2016,LT,0,2
2019,NUTS,2016,LU,0,1
2019,NUTS,2016,LV,0,6
2019,NUTS,2016,MT,0,1
2019,NUTS,2016,NL,0,115
2019,NUTS,2016,PL,0,18
2019,NUTS,2016,PT,0,18
2019,NUTS,2016,RO,0,7
2019,NUTS,2016,SE,0,19
2019,NUTS,2016,SI,0,15
2019,NUTS,2016,SK,0,8
